head, tail
재산003, 적극001
재산003, 재산001
재산003, 자산003
재산003, 이외001
재산003, 소극001
재산003, 재산001
재산003, 부채001
재산003, 포함002
재산003, 경우003
재작년001, 지난해001
재작년001, 해001
재주001, 하다001
재주001, 있다001
재주001, 타고나다001
재주001, 능력002
재주001, 슬기001
재주002, 일001
재주002, 대처003
재주002, 방도002
재주002, 꾀002
재채기001, 코001
재채기001, 안001
재채기001, 신경004
재채기001, 자극001
재채기001, 받다001
재채기001, 코001
재채기001, 숨001
재채기001, 내뿜다001
재채기001, 일001
재채기001, 숨001
재채기001, 시간004
재채기001, 동안001
재채기001, 차례002
재채기001, 나누다001
재채기001, 들이마시다002
재채기001, 뒤001
재채기001, 소리001
재채기001, 쉼002
재채기001, 코001
재채기001, 안001
재채기001, 물질002
재채기001, 속001
재채기001, 들어가다001
재채기001, 막다001
재판008, 따지다001
재판008, 판단001
재판009, 구체002
재판009, 소송001
재판009, 사건001
재판009, 해결002
재판009, 위하다001
재판009, 법원001
재판009, 법관001
재판009, 공권002
재판009, 판단001
재판009, 내리다001
재판009, 일001
재판009, 판단001
재판009, 소송001
재판009, 목적003
재판009, 되다001
재판009, 사실004
재판009, 성질001
재판009, 따르다001
재판009, 민사001
재판009, 재판006
재판009, 형사002
재판009, 재판006
재판009, 행정001
재판009, 재판006
재판009, 형식001
재판009, 따르다001
재판009, 판결001
재판009, 결정001
재판009, 명령001
잽싸다001, 동작003
쟁기001, 논밭001
쟁기001, 가다001
쟁기001, 농기구001
쟁기001, 술006
쟁기001, 한마루001
쟁기001, 삼각001
쟁기001, 맞추다001
쟁기001, 술006
쟁기001, 끝001
쟁기001, 보습001
쟁기001, 끼우다001
쟁기001, 위001
쟁기001, 한마루001
쟁기001, 몸001
쟁기001, 의지006
쟁기001, 볏001
쟁기001, 덧대다001
쟁기001, 성006
쟁기001, 앞001
쟁기001, 끝001
쟁기001, 줄001
쟁기001, 매다001
쟁기001, 소003
쟁기001, 멍에002
쟁기001, 건다001
쟁기001, 겨리001
쟁기001, 호리005
쟁반001, 높이002
쟁반001, 그릇001
저고리001, 한복001
저고리001, 윗옷001
저고리001, 소매001
저고리001, 섶002
저고리001, 깃003
저고리001, 동정010
저고리001, 고름002
저고리001, 끝동001
저고리001, 회장007
저고리001, 갖추다001
저고리001, 겹저고리001
저고리001, 핫저고리001
저고리002, 재킷001
저고리002, 이르다001
저고리002, 말001
저금001, 돈001
저금001, 모으다001
저금001, 돈001
저금002, 금융001
저금002, 기관011
저금002, 돈001
저금002, 맡기다001
저금002, 돈001
저금통001, 동전005
저금통001, 모으다001
저금통001, 있다001
저금통001, 만들다001
저녁001, 해001
저녁001, 밤001
저녁001, 되다001
저녁001, 사이001
저녁002, 저녁001
저녁002, 끼니001
저녁002, 먹다002
저녁002, 음식001
저녁002, 저녁001
저녁002, 끼니001
저녁002, 먹다002
저녁002, 일001
저녁때001, 저녁001
저녁때001, 때001
저녁때002, 저녁밥001
저녁때002, 먹다002
저녁때002, 때001
저녁밥001, 저녁001
저녁밥001, 끼니001
저녁밥001, 먹다002
저녁밥001, 밥001
저번002, 말001
저번002, 때001
저번002, 이전003
저번002, 지나가다001
저번002, 차례002
저번002, 때001
저수지001, 물001
저수지001, 모으다001
저수지001, 위하다001
저수지001, 하천001
저수지001, 골짜기001
저수지001, 막다001
저수지001, 만들다001
저수지001, 못004
저수지001, 관개001
저수지001, 상수도001
저수지001, 수력001
저수지001, 발전001
저수지001, 홍수002
저수지001, 조절002
저수지001, 쓴다002
저울001, 물건001
저울001, 무게001
저울001, 다다003
저울001, 쓰다002
저울001, 기구015
저울001, 이르다001
저울001, 말001
저울002, 장001
저울002, 소003
저울002, 팔다001
저울002, 사다001
저울002, 흥정001
저울002, 붙이다001
저울002, 사람001
저울002, 쓰다002
저울002, 은어001
저울002, 소003
저울002, 눈001
저울002, 이르다001
저울002, 말001
저절로001, 힘001
저절로001, 빌리다001
저절로001, 인공001
저절로001, 힘001
저절로001, 하다001
저절로001, 자연001
저축005, 절약001
저축005, 모으다001
저축006, 소득001
저축006, 쓰다002
저축006, 부분001
적015, 싸우다001
적015, 해치다001
적015, 하다001
적015, 상대004
적017, 경기011
적017, 시합001
적017, 승부003
적017, 겨루다001
적017, 상대편001
적군005, 적003
적군005, 군대003
적군005, 군사004
적군006, 운동002
적군006, 경기011
적군006, 시합001
적군006, 상대편001
적군006, 이르다001
적군006, 말001
적다003, 수효002
적다003, 분량001
적다003, 정도011
적다003, 일정003
적다003, 기준003
적다003, 미치다002
적병003, 적003
적병003, 병사002
적색001, 붉은색001
적색002, 공산주의001
적색002, 사회주의001
적색002, 상징001
적색002, 빛깔001
적십자001, 바탕001
적십자001, 색003
적십자001, 십자형001
적십자001, 적십자사001
적십자001, 표징001
적십자001, 적십자사001
적십자001, 조직001
적십자001, 발의001
적십자001, 스위스001
적십자001, 국기007
적십자001, 전용004
적십자002, 적십자001
적십자002, 조약001
적십자002, 따르다001
적십자002, 설립001
적십자002, 국제002
적십자002, 민간001
적십자002, 조직001
적십자002, 나이팅게일001
적십자002, 뜻001
적십자002, 이다003
적십자002, 뒤낭001
적십자002, 발의001
적십자002, 개국001
적십자002, 참가001
적십자002, 시작001
적십자002, 전시004
적십자002, 부상자001
적십자002, 간호001
적십자002, 송환001
적십자002, 어린이001
적십자002, 구호002
적십자002, 평시003
적십자002, 재해001
적십자002, 질병002
적십자002, 구조008
적십자002, 예방002
적십자002, 목표001
적십자002, 한다001
전009, 과거003
전009, 때001
전009, 가리키다001
전009, 말001
전010, 이전003
전010, 뜻001
전010, 나타내다001
전010, 말001
전011, 앞001
전011, 높임말001
전개002, 열리다002
전개002, 나타나다001
전개003, 시작001
전개003, 벌이다001
전개004, 내용002
전개004, 진전004
전개004, 피다001
전개005, 책001
전개005, 종이001
전개005, 열다002
전개005, 펴다001
전개005, 폄002
전개006, 모이다001
전개006, 부대008
전개006, 작전002
전개006, 펼치다001
전개006, 위하다001
전개006, 세로001
전개006, 확장001
전개006, 보통001
전개006, 밀집001
전개006, 대형004
전개006, 전투001
전개006, 대형004
전개006, 산개001
전개006, 부대008
전개006, 정면001
전개006, 확대001
전개006, 이른다001
전개007, 곱001
전개007, 형태001
전개007, 표현001
전개007, 합의001
전개007, 형태001
전개007, 고침003
전개008, 작곡002
전개008, 주제004
전개008, 분석002
전개008, 발전001
전개008, 각도001
전개008, 변화001
전개008, 일001
전개009, 종이001
전개009, 관004
전개009, 층002
전개009, 크로마토그래피001
전개009, 이동상001
전개009, 액체001
전개009, 움직이다001
전개009, 혼합물001
전개009, 성분001
전개009, 분리004
전개009, 과정004
전개009, 조작002
전구012, 전류002
전구012, 통하다001
전구012, 빛001
전구012, 내다002
전구012, 기구015
전구012, 진공003
전구012, 비활성001
전구012, 기체005
전구012, 들다001
전구012, 유리알001
전구012, 되다001
전구012, 백열전구001
전구012, 전구010
전국003, 나라001
전기021, 물질002
전기021, 안001
전기021, 있다001
전기021, 전자006
전기021, 공간005
전기021, 있다001
전기021, 자유003
전기021, 전자006
전기021, 이온001
전기021, 움직임001
전기021, 생기다001
전기021, 에너지001
전기021, 형태001
전기021, 음전기001
전기021, 양전기001
전기021, 종류001
전기021, 전기015
전기021, 밀다001
전기021, 종류001
전기021, 전기015
전기021, 끌어당기다001
전기021, 힘001
전기021, 있다001
전깃불001, 전등007
전깃불001, 켜지다001
전깃불001, 불001
전깃줄001, 전류002
전깃줄001, 흐르다001
전깃줄001, 하다001
전깃줄001, 도체004
전깃줄001, 쓰다002
전깃줄001, 선014
전날001, 일정003
전날001, 날001
전날001, 기준003
전날001, 앞001
전날001, 날001
전날002, 이전003
전날002, 날001
전날002, 얼마001
전날002, 전008
전달004, 지시002
전달004, 명령001
전달004, 물품001
전달004, 사람001
전달004, 기관011
전달004, 전하다001
전달004, 이르다001
전달005, 자극001
전달005, 신호001
전달005, 동력002
전달005, 기관011
전달005, 전하다001
전달006, 신경004
전달006, 섬유002
전달006, 흥분001
전달006, 신경004
전달006, 근육001
전달006, 붙다001
전달006, 부분001
전달006, 전하다001
전등007, 전기015
전등007, 힘001
전등007, 빛001
전등007, 내다002
전등007, 전기015
전등007, 이른다001
전람회001, 소개002
전람회001, 교육001
전람회001, 선전003
전람회001, 목적003
전람회001, 물건001
전람회001, 예술001
전람회001, 작품001
전람회001, 진열002
전람회001, 사람001
전람회001, 보이다002
전람회001, 모임001
전래001, 예006
전래001, 전하다001
전래001, 내려오다001
전래002, 외국002
전래002, 전하다001
전래002, 들어오다001
전략003, 전쟁001
전략003, 전반003
전략003, 이끌다001
전략003, 방법001
전략003, 책략001
전략003, 전술001
전략003, 상위003
전략003, 개념001
전략004, 정치003
전략004, 경제004
전략004, 사회007
전략004, 활동002
전략004, 하다001
전략004, 필요001
전략004, 책략001
전문010, 분야001
전문010, 상당004
전문010, 지식002
전문010, 경험001
전문010, 가지다001
전문010, 분야001
전문010, 연구003
전문010, 맡다001
전문010, 분야001
전문011, 일제002
전문011, 강점기001
전문011, 중등학교001
전문011, 졸업생001
전문011, 전문008
전문011, 지식002
전문011, 기술001
전문011, 가르치다001
전문011, 학교001
전보004, 전신003
전보004, 이용001
전보004, 통신001
전보004, 통보002
전복003, 전복과001
전복003, 조개001
전복003, 이르다001
전복003, 말001
전복004, 전복과001
전복004, 껍데기001
전복004, 길이001
전복004, 이다003
전복004, 타원001
전복004, 갈색001
전복004, 빛001
전복004, 띠다001
전복004, 갈색001
전복004, 껍데기001
전복004, 입구002
전복004, 겉001
전복004, 구멍001
전복004, 줄지다001
전복004, 한국005
전복004, 일본002
전복004, 분포002
전부005, 대상011
전부005, 이루다001
전부005, 낱낱001
전부005, 합치다001
전부006, 부분001
전부006, 전체001
전설006, 옛날001
전설006, 민간001
전설006, 전하다001
전설006, 내려오다001
전설006, 이야기001
전설006, 구전006
전설006, 공동체001
전설006, 내력002
전설006, 자연물001
전설006, 유래002
전설006, 이상005
전설006, 체험001
전설006, 소재005
전설006, 한다001
전설007, 말001
전설007, 말001
전술004, 전쟁001
전술004, 전투001
전술004, 상황002
전술004, 대처003
전술004, 위하다001
전술004, 기술001
전술004, 방법001
전술004, 장기015
전술004, 광범위001
전술004, 전망003
전술004, 갖다001
전술004, 전략003
전술004, 하위002
전술004, 개념001
전술005, 일정003
전술005, 목적003
전술005, 달성001
전술005, 위하다001
전술005, 수단001
전술005, 방법001
전시004, 물품001
전시004, 곳001
전시004, 벌이다001
전시004, 보이다002
전시005, 책001
전시005, 편지002
전시005, 펴다001
전시005, 펴다001
전시005, 보이다002
전시장001, 물품001
전시장001, 보이다002
전시장001, 곳001
전장018, 전쟁001
전장018, 치르다001
전장018, 장소005
전쟁001, 국가001
전쟁001, 국가001
전쟁001, 교전001
전쟁001, 단체002
전쟁001, 사이001
전쟁001, 무력002
전쟁001, 사용004
전쟁001, 싸움001
전쟁터001, 싸움001
전쟁터001, 치르다001
전쟁터001, 장소005
전지008, 신문010
전지008, 면005
전지008, 전체001
전지009, 신문010
전지010, 자르다001
전지010, 온장001
전지010, 종009
전지010, 신문010
전지010, 배001
전지010, 크기001
전진004, 앞001
전진004, 나아가다001
전차013, 공중003
전차013, 설치002
전차013, 전선010
전차013, 전력004
전차013, 공급002
전차013, 받다001
전차013, 지상010
전차013, 설치002
전차013, 궤도002
전차013, 위001
전차013, 다니다001
전차013, 차007
전체001, 개개001
전체001, 부분001
전체001, 집합001
전체001, 구성007
전체001, 몰다001
전체001, 대상011
전체001, 삼다002
전체001, 경우003
전체001, 대상011
전체적001, 전체001
전체적001, 관계005
전통009, 집단001
전통009, 공동체001
전통009, 지나다001
전통009, 시대002
전통009, 이루어지다001
전통009, 계통001
전통009, 이루다001
전통009, 전하다001
전통009, 내려오다001
전통009, 사상001
전통009, 양식004
전투001, 군대003
전투001, 조직001
전투001, 무장004
전투001, 싸움001
전학001, 다니다001
전학001, 학교001
전학001, 학교001
전학001, 학적001
전학001, 옮기다001
전학001, 배우다001
전혀001, 뜻001
전혀001, 나타내다001
전화007, 전화기001
전화007, 이용001
전화007, 말001
전화007, 주고받다001
전화008, 말001
전화008, 소리001
전화008, 전파003
전화008, 전류002
전화008, 바꾸다001
전화008, 말001
전화008, 소리001
전화008, 환원001
전화008, 공간005
전화008, 떨어지다001
전화008, 사람001
전화008, 이야기001
전화008, 있다001
전화008, 만들다001
전화008, 기계006
전화국001, 신규001
전화국001, 가입자001
전화국001, 전화007
전화국001, 가입001
전화국001, 신청001
전화국001, 접수003
전화국001, 전화007
전화국001, 설치002
전화국001, 교환001
전화국001, 일001
전화국001, 맡아보다001
전화국001, 기관011
전화기001, 말001
전화기001, 소리001
전화기001, 전파003
전화기001, 전류002
전화기001, 바꾸다001
전화기001, 말001
전화기001, 소리001
전화기001, 환원001
전화기001, 공간005
전화기001, 떨어지다001
전화기001, 사람001
전화기001, 이야기001
전화기001, 있다001
전화기001, 만들다001
전화기001, 기계006
전화번호001, 가입001
전화번호001, 전화007
전화번호001, 매겨지다001
전화번호001, 일정003
전화번호001, 번호002
절001, 승려001
절001, 불상004
절001, 모시다001
절001, 불도002
절001, 닦다001
절001, 교법001
절001, 펴다001
절001, 집001
절002, 남004
절002, 공경002
절002, 뜻001
절002, 몸001
절002, 굽히다001
절002, 하다001
절002, 인사001
절002, 공경002
절002, 정도011
절002, 상황002
절002, 대상011
절002, 따르다001
절002, 하다001
절002, 방법001
절대006, 조건002
절대006, 제약001
절대006, 붙다001
절대007, 비교001
절대007, 맞서다001
절대008, 대상011
절대008, 비교001
절대008, 자체002
절대008, 존재001
절대009, 존재001
절대009, 자신001
절대009, 완전001
절대009, 실체002
절대009, 절대정신001
절대009, 이른다001
절대010, 경우003
절대로001, 경우003
절망002, 바라보다001
절망002, 되다001
절망002, 희망001
절망002, 끊다001
절망002, 상태001
절망003, 실존001
절망003, 철학001
절망003, 인간001
절망003, 상황002
절망003, 직면001
절망003, 유한003
절망003, 허무001
절망003, 깨달다001
절망003, 때001
절망003, 정신012
절망003, 상태001
절반001, 반010
절반001, 반010
절반002, 유도008
절반002, 내리다001
절반002, 판정001
절반002, 메치기001
절반002, 완전001
절반002, 한판001
절반002, 인정008
절반002, 유효001
절반002, 기술001
절반002, 때001
절반002, 누르기001
절반002, 이상005
절반002, 미만001
절반002, 시간004
절반002, 경과004
절반002, 때001
절반002, 내려지다001
절반002, 한판001
절반002, 되다001
절반002, 승패002
절반002, 정해지다001
절약001, 쓰다002
절약001, 필요001
절약001, 쓰다002
절약001, 아끼다001
절약하다001, 쓰다002
절약하다001, 필요001
절약하다001, 쓰다002
절약하다001, 아끼다001
젊다003, 보다002
젊다003, 나이001
젊다003, 나이001
젊은이001, 나이001
젊은이001, 사람001
젊은이002, 혈기001
젊은이002, 사람001
점007, 과학001
점007, 방법001
점007, 과거003
점007, 알아맞히다001
점007, 앞날001
점007, 운수001
점007, 판단001
점007, 일001
점016, 찍다002
점016, 표004
점017, 문장002
점017, 부호003
점017, 쓰다002
점017, 표004
점017, 마침표002
점017, 쉼표001
점017, 가운뎃점001
점017, 이른다001
점018, 사람001
점018, 살갗001
점018, 짐승001
점018, 털001
점018, 나타나다001
점018, 색깔001
점018, 얼룩001
점019, 소수008
점019, 소수점001
점019, 이르다001
점019, 말001
점020, 속성005
점020, 가운데001
점020, 부분001
점020, 요소004
점021, 도형003
점021, 궁극001
점021, 구성007
점021, 요소004
점021, 단순002
점021, 도형003
점021, 위치001
점021, 크기001
점022, 음표001
점022, 쉼표001
점022, 오른쪽001
점022, 찍다002
점022, 길이001
점022, 반010
점022, 길이001
점022, 하다001
점022, 표시001
점022, 점010
점023, 성적004
점023, 나타내다001
점023, 단위002
점029, 바둑001
점029, 수026
점029, 사람001
점029, 놓다001
점029, 돌001
점029, 따내다001
점029, 돌001
점029, 세다003
점029, 단위002
점령001, 장소005
점령001, 차지009
점령001, 자리001
점령001, 잡다001
점령002, 교전국001
점령002, 군대003
점령002, 적국001
점령002, 영토003
점령002, 들어가다001
점령002, 지역003
점령002, 군사004
점령002, 지배001
점수006, 성적004
점수006, 나타내다001
점수006, 숫자001
점수007, 물건001
점수007, 가짓수001
점수008, 끗002
점수008, 수026
점심001, 점심001
점심001, 끼니001
점심001, 먹다002
점심001, 음식001
점심001, 점심001
점심001, 끼니001
점심001, 먹다002
점심001, 일001
점심002, 무당001
점심002, 삼신001
점심002, 떡001
점심002, 과일001
점심002, 음식001
점심002, 갓002
점심002, 아이001
점심002, 먹이다001
점심002, 젖001
점심002, 빌다001
점심002, 죽다001
점심002, 사람001
점심002, 명복003
점심002, 비다001
점심002, 일001
점심003, 선원006
점심003, 때001
점심003, 먹다002
점심003, 음식001
점심003, 이르다001
점심003, 말001
점심003, 마음001
점심003, 점검001
점심003, 뜻001
점심때001, 점심밥001
점심때001, 먹다002
점심때001, 때001
점심밥001, 점심001
점심밥001, 끼니001
점심밥001, 먹다002
점심밥001, 밥001
점심시간001, 점심001
점심시간001, 먹다002
점심시간001, 정하다003
점심시간001, 시간004
점심시간001, 보통001
점심시간001, 낮001
점심시간001, 사이001
점원001, 상점001
점원001, 고용002
점원001, 물건001
점원001, 팔다001
점원001, 밖001
점원001, 일001
점원001, 맡다001
점원001, 하다001
점원001, 사람001
접시001, 높이002
접시001, 그릇001
접시003, 접시저울001
접시003, 무게001
접시003, 달005
접시003, 물건001
접시003, 올리다001
젓가락001, 음식001
젓가락001, 집다001
젓가락001, 먹다002
젓가락001, 물건001
젓가락001, 집다001
젓가락001, 쓰다002
젓가락001, 기구015
젓가락001, 쌍002
젓가락001, 나무001
젓가락001, 쇠붙이001
젓가락001, 만든다001
젓가락002, 음식001
젓가락002, 젓가락001
젓가락002, 집다001
젓가락002, 분량001
젓가락002, 세다003
젓가락002, 단위002
젓갈002, 젓가락001
젓갈002, 준말001
젓갈003, 젓가락001
젓갈003, 준말001
정032, 느끼다002
정032, 일어나다001
정032, 마음001
정033, 사랑001
정033, 친근감001
정033, 느끼다002
정033, 마음001
정034, 망상001
정035, 마음001
정035, 이루다001
정035, 요소004
정035, 가운데001
정035, 감동002
정035, 요소004
정가005, 상품003
정가005, 일정003
정가005, 값001
정가005, 매기다001
정가005, 값001
정각004, 시각004
정거장001, 버스002
정거장001, 열차002
정거장001, 일정003
정거장001, 머무르다001
정거장001, 정하다003
정거장001, 장소005
정거장001, 승객001
정거장001, 타다002
정거장001, 내리다001
정거장001, 화물001
정거장001, 싣다001
정거장001, 내리다001
정거장001, 곳001
정권004, 정치003
정권004, 권력002
정권004, 정치003
정권004, 담당001
정권004, 권력002
정도014, 사물010
정도014, 성질001
정도014, 가치006
정도014, 양부004
정도014, 우열006
정도014, 분량001
정도014, 수준001
정도015, 한도002
정도016, 가량005
정도016, 분량001
정리011, 흐트러지다001
정리011, 혼란002
정리011, 상태001
정리011, 있다001
정리011, 모으다001
정리011, 치우다001
정리011, 질서003
정리011, 있다001
정리011, 상태001
정리012, 체계003
정리012, 분류001
정리012, 종합001
정리013, 문제006
정리013, 되다001
정리013, 필요001
정리013, 줄이다001
정리013, 바로잡다001
정리014, 사람001
정리014, 관계005
정리014, 지속001
정리014, 끝내다001
정리015, 은행002
정리015, 거래002
정리015, 내역002
정리015, 통장002
정리015, 기록002
정리하다001, 흐트러지다001
정리하다001, 혼란002
정리하다001, 상태001
정리하다001, 있다001
정리하다001, 모으다001
정리하다001, 치우다001
정리하다001, 질서003
정리하다001, 있다001
정리하다001, 상태001
정리하다001, 하다001
정말001, 거짓001
정말001, 말001
정말001, 말001
정말002, 겉001
정말002, 드러나다001
정말002, 사실004
정말002, 말001
정말002, 때001
정말002, 쓰다002
정말002, 말001
정말003, 자신001
정말003, 말001
정말003, 긍정001
정말003, 때001
정말003, 쓰다002
정말003, 말001
정말005, 거짓001
정말005, 말001
정말로001, 거짓001
정말로001, 말001
정문004, 건물003
정문004, 정면001
정문004, 있다001
정문004, 주026
정문004, 되다001
정문004, 출입문001
정문005, 대궐001
정문005, 관아002
정문005, 삼문001
정문005, 가운데001
정문005, 있다001
정문005, 문004
정보007, 관찰001
정보007, 측정001
정보007, 통하다001
정보007, 수집002
정보007, 자료003
정보007, 실제002
정보007, 문제006
정보007, 도움001
정보007, 되다001
정보007, 있다001
정보007, 정리009
정보007, 지식002
정보007, 자료003
정보008, 일차001
정보008, 수집002
정보008, 첩보001
정보008, 분석002
정보008, 얻다001
정보008, 실정004
정보008, 관하다002
정보008, 구체002
정보008, 소식004
정보008, 자료003
정보009, 자료003
정보009, 소식004
정보009, 통하다001
정보009, 얻다001
정보009, 지식002
정보009, 상태001
정보009, 총량001
정보009, 정보006
정보009, 원천002
정보009, 발생001
정보009, 구체002
정보009, 양020
정보009, 정보량001
정보009, 측정001
정보009, 있다001
정보009, 자동001
정보009, 부문006
정보009, 응용001
정보009, 언어학001
정보009, 분야001
정보009, 쓰이다001
정상002, 특별001
정상002, 변동001
정상002, 탈002
정상002, 상태001
정서008, 사람001
정서008, 마음001
정서008, 일어나다001
정서008, 감정006
정서008, 감정006
정서008, 불러일으키다001
정서008, 기분001
정서008, 분위기001
정서009, 희로애락001
정서009, 일시005
정서009, 일어나다001
정서009, 감정006
정서009, 진행002
정서009, 사고012
정서009, 과정004
정서009, 멎다001
정서009, 되다001
정서009, 신체002
정서009, 변화001
정서009, 뒤따르다001
정서009, 감정006
정서009, 상태001
정성012, 힘001
정성012, 하다001
정성012, 참001
정성012, 성실002
정성012, 마음001
정수015, 물001
정수015, 물001
정식004, 식당001
정식004, 일정003
정식004, 값001
정식004, 정하다003
정식004, 파다001
정식004, 일정003
정식004, 음식001
정식005, 식당001
정식005, 여관003
정식005, 때001
정식005, 정하다003
정식005, 먹다002
정식005, 끼니때001
정식005, 음식001
정어리001, 청어과001
정어리001, 바닷물고기001
정어리001, 몸001
정어리001, 길이001
정어리001, 이다003
정어리001, 등004
정어리001, 파란색001
정어리001, 옆구리001
정어리001, 배001
정어리001, 은빛001
정어리001, 띠다001
정어리001, 백색001
정어리001, 가슴지느러미001
정어리001, 아래001
정어리001, 점010
정어리001, 줄001
정어리001, 있다001
정어리001, 떨어지다001
정어리001, 둥근비늘001
정어리001, 있다001
정어리001, 산란기001
정어리001, 월002
정어리001, 한국005
정어리001, 동해001
정어리001, 일본002
정어리001, 태평양001
정어리001, 연해001
정어리001, 분포002
정오001, 낮001
정오001, 태양002
정오001, 표준001
정오001, 자오선002
정오001, 지나다001
정오001, 순간003
정오001, 이른다001
정육점001, 쇠고기001
정육점001, 돼지고기001
정육점001, 파다001
정육점001, 가게001
정의003, 진리001
정의003, 맞다002
정의003, 도리010
정의004, 의의004
정의005, 개인002
정의005, 도리010
정의005, 사회007
정의005, 구성007
정의005, 유지004
정의005, 공정004
정의005, 도리010
정의006, 플라톤001
정의006, 철학001
정의006, 지혜002
정의006, 완전001
정의006, 조화007
정의006, 이르다001
정의006, 말001
정전014, 오다001
정전014, 전기015
정전014, 끊어지다001
정직하다001, 마음001
정직하다001, 거짓001
정직하다001, 꾸밈001
정직하다001, 바르다003
정치003, 나라001
정치003, 다스리다001
정치003, 일001
정치003, 국가001
정치003, 권력002
정치003, 획득001
정치003, 유지004
정치003, 행사001
정치003, 활동002
정치003, 국민001
정치003, 인간001
정치003, 삶001
정치003, 영위006
정치003, 하다001
정치003, 상호004
정치003, 이해006
정치003, 조정009
정치003, 사회007
정치003, 질서003
정치003, 바로잡다001
정치003, 역할001
정치003, 한다001
젖001, 분만001
젖001, 후008
젖001, 포유003
젖001, 유방008
젖001, 분비001
젖001, 유백색001
젖001, 투명002
젖001, 액체001
젖001, 단백질001
젖001, 지방005
젖001, 당분002
젖001, 함유001
젖001, 자식001
젖001, 새끼002
젖001, 양육002
젖001, 먹이001
젖001, 된다001
젖002, 포유003
젖002, 가슴001
젖002, 배001
젖002, 좌우001
젖002, 쌍002
젖002, 이루다001
젖002, 젖001
젖002, 분비001
젖002, 위하다001
젖002, 기관011
젖002, 암컷001
젖002, 젖샘001
젖002, 피하001
젖002, 조직001
젖002, 발달001
젖002, 융기002
젖002, 분만001
젖002, 후008
젖002, 일정003
젖002, 기간007
젖002, 동안001
젖002, 젖001
젖002, 분비001
젖003, 식물002
젖003, 줄기001
젖003, 잎002
젖003, 나오다001
젖003, 액체001
젖꼭지001, 젖001
젖꼭지001, 가운데001
젖꼭지001, 도드라지다001
젖꼭지001, 내밀다001
젖꼭지001, 부분001
젖꼭지002, 아기001
젖꼭지002, 우유002
젖꼭지002, 빨다002
젖꼭지002, 먹다002
젖꼭지002, 있다001
젖꼭지002, 젖001
젖꼭지002, 모양002
젖꼭지002, 만들다001
젖꼭지002, 물건001
젖꼭지002, 고무001
젖꼭지002, 규소002
젖꼭지002, 고무001
젖꼭지002, 만든다001
젖소001, 젖001
젖소001, 짜다003
젖소001, 위하다001
젖소001, 기르다001
젖소001, 홀스타인001
젖소001, 에어셔001
젖소001, 저지003
젖소001, 품종001
젖소001, 있다001
제각기001, 각기002
제국003, 황제004
제국003, 다스리다001
제국003, 나라001
제기001, 엽전001
제기001, 종009
제기001, 헝겊001
제기001, 다음001
제기001, 나머지001
제기001, 부분001
제기001, 먼지떨이001
제기001, 갈래001
제기001, 늘이다001
제기001, 발001
제기001, 차다002
제기001, 장난감001
제기001, 발001
제기001, 받다001
제기001, 땅001
제기001, 떨어뜨리다001
제기001, 차다002
제기001, 사람001
제기001, 이기다001
제기001, 셈제기001
제기001, 사방제기001
제기001, 종로제기001
제목002, 작품001
제목002, 강연001
제목002, 보고003
제목002, 대표001
제목002, 내용002
제목002, 보이다002
제목002, 위하다001
제목002, 붙이다001
제목002, 이름001
제비002, 몸001
제비002, 길이001
제비002, 정도011
제비002, 등004
제비002, 윤기002
제비002, 빛001
제비002, 띠다001
제비002, 검은색001
제비002, 배다001
제비002, 흰색001
제비002, 이마001
제비002, 위쪽001
제비002, 가슴001
제비002, 걸치다001
제비002, 테001
제비002, 둘러싸이다001
제비002, 밤색001
제비002, 반점002
제비002, 있다001
제비002, 꽁지001
제비002, 가위001
제비002, 모양002
제비002, 갈라지다001
제비002, 날개001
제비002, 발달001
제비002, 난다001
제비002, 아열대001
제비002, 인도002
제비002, 태국001
제비002, 캄보디아001
제비002, 베트남001
제비002, 오스트레일리아001
제비002, 겨울001
제비002, 보내다001
제비002, 봄001
제비002, 나라001
제비002, 처마001
제비002, 밑001
제비002, 집001
제비002, 짓다001
제비002, 살다001
제비002, 가을001
제비002, 날아가다001
제비002, 한국005
제비002, 일본002
제비002, 중국001
제비002, 번식001
제사009, 신령002
제사009, 죽다001
제사009, 사람001
제사009, 넋001
제사009, 음식001
제사009, 바치다001
제사009, 정성011
제사009, 의식003
제일004, 여럿001
제일004, 가운데001
제일004, 첫째가다001
제자001, 스승001
제자001, 가르침001
제자001, 받다001
제자001, 받다001
제자001, 사람001
제자002, 예수004
제자002, 가르침001
제자002, 받다001
제자002, 뒤001
제자002, 따르다001
제자002, 사람001
제자리001, 있다001
제자리001, 자리001
제자리002, 위치001
제자리002, 변화001
제자리002, 자리001
제자리003, 있다001
제자리003, 자리001
제작002, 재료001
제작002, 가지다001
제작002, 기능003
제작002, 내용002
제작002, 가지다001
제작002, 물건001
제작002, 예술001
제작002, 작품001
제조008, 공장002
제조008, 규모001
제조008, 물건001
제조009, 원료002
제조009, 인공001
제조009, 가하다001
제조009, 제품002
제철001, 시절001
제철소001, 철광석001
제철소001, 용광로001
제철소001, 녹이다001
제철소001, 철001
제철소001, 뽑아내다001
제철소001, 일001
제철소001, 하다001
제철소001, 곳001
제출002, 문안001
제출002, 의견001
제출002, 법안002
제품002, 원료002
제품002, 쓰다002
제품002, 물건001
제품002, 만들다001
제품002, 물품001
제한001, 일정003
제한001, 한도002
제한001, 정하다003
제한001, 한도002
제한001, 넘다001
