key,subnodes
"편자001",1
"편자002",1
"편자003",1
"편자007",1
"편자박쥐001",1
"편자박쥐002",1
"편자진한잎001",1
"편재007",1
"편저003",1
"편저007",1
"편적001",1
"편적007",1
"편전001",2
"편전003",1
"편전004",1
"편전007",1
"편전지001",1
"편전지007",1
"편제001",2
"편제002",3
"편제003",5
"편제007",1
"편제표002",1
"편조014",3
"편조020",2
"편종001",2
"편종002",1
"편좌002",1
"편좌007",1
"편주001",2
"편주006",2
"편주007",1
"편죽001",1
"편중001",5
"편중007",1
"편지001",168
"편지002",127
"편지003",3
"편지004",4
"편지005",2
"편지006",2
"편지007",2
"편지009",3
"편지011",2
"편지013",4
"편지014",2
"편지017",2
"편지025",2
"편지038",2
"편지글001",3
"편지글006",5
"편지글007",1
"편지꽂이013",1
"편지지001",1
"편지지013",1
"편지함001",1
"편지함013",1
"편직001",1
"편직002",1
"편직물001",3
"편집001",7
"편집002",1
"편집008",3
"편집014",1
"편집광001",1
"편집국001",1
"편집국014",1
"편집국장001",1
"편집국장014",1
"편집권001",1
"편집권014",1
"편집기001",1
"편집병001",1
"편집부001",1
"편집부014",1
"편집실001",1
"편집실014",1
"편집인001",1
"편집인002",1
"편집인014",1
"편집자001",1
"편집자014",1
"편집장014",1
"편집증001",1
"편집진001",1
"편집진014",1
"편차001",2
"편차002",1
"편차003",1
"편차004",1
"편차014",1
"편찬001",9
"편찬002",2
"편찬014",1
"편찬자001",1
"편찬자014",1
"편철001",1
"편철002",1
"편철014",1
"편초014",1
"편축001",1
"편취014",1
"편측001",1
"편측014",1
"편측마비001",1
"편태001",1
"편태014",1
"편파014",1
"편평골001",1
"편포001",4
"편포002",1
"편포003",2
"편포014",1
"편한001",1
"편한014",1
"편향001",3
"편향002",2
"편향004",2
"편향005",99
"편향014",1
"편향성001",1
"편향성014",1
"편협002",1
"편협014",1
"편협성001",1
"편협성014",1
"편형002",1
"편형005",1
"편형동물001",4
"편형동물002",2
"펼친그림001",1
"펼침막014",1
"폄002",1
"폄014",1
"폄근001",1
"폄론014",1
"폄류005",1
"폄분001",1
"폄분014",1
"폄사014",1
"폄일005",1
"폄적005",1
"폄제005",1
"폄좌일005",1
"폄찬005",1
"폄척001",1
"폄척002",1
"폄척014",1
"폄천001",1
"폄체001",1
"폄출002",1
"폄출014",1
"폄하001",1
"폄하002",1
"폄하014",1
"폄훼014",1
"평001",2
"평002",2
"평006",72113
"평014",1
"평015",2
"평가001",98
"평가002",72113
"평가003",112
"평가004",1
"평가005",1
"평가006",72113
"평가008",2
"평가014",1
"평가015",1
"평가법004",6
"평가서001",1
"평가서014",1
"평가손004",1
"평가익004",1
"평가전002",1
"평가제014",1
"평각001",1
"평강001",34
"평강002",1
"평강014",1
"평거001",1
"평거002",1
"평거003",1
"평거014",1
"평거시조001",1
"평거시조002",1
"평검사001",1
"평검사014",1
"평결001",5
"평결007",2
"평결014",1
"평과001",1
"평과014",1
"평교사001",1
"평교사014",1
"평교자001",2
"평교자002",1
"평균001",5
"평균002",125
"평균006",2
"평균010",7
"평균014",1
"평균값001",124
"평균기온001",1
"평균대002",1
"평균수001",124
"평균수명001",1
"평균수명002",1
"평균시002",1
"평균온도001",1
"평균치001",124
"평균화014",1
"평극002",1
"평기001",1
"평기002",1
"평납판002",1
"평년001",1
"평년002",1
"평년003",1
"평년014",1
"평년작001",1
"평년작008",1
"평단002",1
"평단003",1
"평단014",1
"평대문001",1
"평대문002",1
"평두작살003",1
"평등001",4
"평등014",1
"평등계001",1
"평등관001",1
"평등권001",1
"평등권002",1
"평등법001",1
"평등사상001",1
"평등사상010",1
"평등성014",1
"평등왕001",1
"평등주의001",1
"평등주의014",1
"평란001",1
"평란014",1
"평량갓001",1
"평량갓014",1
"평량립001",1
"평량립014",1
"평량자001",1
"평량자014",1
"평로001",1
"평론001",6
"평론014",1
"평론가001",2
"평론가014",1
"평론집001",1
"평론집014",1
"평롱002",1
"평리001",1
"평면001",7
"평면002",3
"평면003",2
"평면014",1
"평면거울001",1
"평면거울014",1
"평면경001",1
"평면경014",1
"평면도001",3
"평면도002",1
"평면도형001",72
"평면반001",1
"평면지도001",1
"평면지도007",2
"평면형001",74
"평명체001",1
"평문001",1
"평문003",1
"평문014",1
"평민001",2
"평민014",1
"평민계급001",2
"평민어003",1
"평민주의001",1
"평민층001",1
"평반자001",1
"평발001",1
"평발014",1
"평방001",1
"평방002",1
"평방형001",1
"평배001",1
"평벽001",1
"평보001",1
"평복001",1
"평복002",2
"평복003",1
"평부001",1
"평사001",1
"평사002",1
"평사004",1
"평사원001",1
"평사원014",1
"평사포001",1
"평사포002",1
"평삭001",1
"평삭기001",1
"평삭반001",1
"평상001",5
"평상002",1
"평상003",2
"평상006",1
"평상복001",4
"평상복006",1
"평상성총001",1
"평상시001",1
"평상시006",1
"평상심001",1
"평상심019",1
"평상인001",7
"평상인019",1
"평상일001",1
"평상일019",1
"평생001",72113
"평생019",1
"평생교육001",1
"평생직019",1
"평서문003",1
"평서형001",1
"평서형002",1
"평설001",8
"평설019",1
"평성002",2
"평성003",2
"평성004",2
"평성005",2
"평성자019",1
"평소001",1
"평소019",1
"평수001",2
"평수002",2
"평수003",7
"평수019",1
"평순003",1
"평시001",1
"평시002",1
"평시019",1
"평시조001",1
"평시조002",1
"평신도001",1
"평신도002",1
"평안001",36
"평안002",13
"평안003",2
"평안019",1
"평안도001",1
"평압식인쇄기001",1
"평야001",5
"평야002",2
"평야004",2
"평야019",1
"평양가002",1
"평양냉면019",1
"평양률019",1
"평양률021",1
"평양반닫이021",1
"평영001",1
"평영002",1
"평온001",4
"평온003",1
"평온021",1
"평요렌즈001",1
"평운003",1
"평원001",4
"평원002",2
"평원021",1
"평음001",1
"평음003",1
"평의001",1
"평의002",1
"평의걸이014",1
"평의원014",1
"평의회001",1
"평의회014",1
"평인014",1
"평일001",1
"평일002",1
"평일014",1
"평자014",1
"평작002",1
"평작003",1
"평저발001",1
"평전003",1
"평전014",1
"평점001",2
"평점002",2
"평점003",1
"평점004",1
"평정001",6
"평정002",2
"평정003",1
"평정004",2
"평정005",1
"평정008",171
"평정법001",5
"평정법003",2
"평조001",2
"평조002",1
"평조청002",1
"평조화002",1
"평준001",1
"평준법001",1
"평준법002",1
"평준창001",1
"평준화001",1
"평지001",5
"평지002",6
"평지005",2
"평지림001",1
"평지씨001",1
"평지씨기름001",1
"평직001",2
"평직002",1
"평직물001",3
"평직물003",1
"평직물004",2
"평천하014",1
"평초001",1
"평출002",1
"평취001",1
"평취002",1
"평측001",1
"평측법001",2
"평탄001",1
"평탄002",1
"평탄003",1
"평태양002",1
"평태양일002",1
"평토제001",1
"평파열음화003",1
"평판001",72113
"평판002",2
"평판003",13
"평판005",4
"평판006",9
"평판007",1
"평판인쇄001",2
"평판인쇄004",3
"평판인쇄006",2
"평폐쇄음화003",1
"평플랜지001",1
"평플랜지005",1
"평행001",1
"평행002",1
"평행003",1
"평행004",1
"평행법001",1
"평행봉001",1
"평행봉002",1
"평행사변형001",1
"평행선001",1
"평행성003",1
"평행직선001",1
"평형001",1
"평형002",1
"평형003",1
"평형대001",1
"평형법001",1
"평형상태001",2
"평화001",2
"평화002",2
"평화004",3
"평화기구001",2
"평화면001",1
"평화상001",1
"평화주의001",1
"평화주의002",1
"평화통일001",1
"평활근001",1
"평휴004",1
"폐001",1
"폐002",1
"폐003",1
"폐004",4
"폐가001",1
"폐가002",1
"폐가003",1
"폐가식001",1
"폐가전제품001",1
"폐가전품001",1
"폐가제001",1
"폐간001",1
"폐간호001",1
"폐건전지001",1
"폐결핵001",1
"폐경001",1
"폐경003",1
"폐경기001",1
"폐곡선001",1
"폐공001",1
"폐과001",1
"폐과002",2
"폐관002",1
"폐관003",1
"폐관006",1
"폐광001",1
"폐광003",1
"폐광촌003",1
"폐교001",1
"폐교002",1
"폐교003",1
"폐구간001",1
"폐구음001",1
"폐구항001",1
"폐국002",1
"폐국003",1
"폐기001",1
"폐기003",1
"폐기량001",1
"폐기름001",1
"폐기물001",4
"폐기물002",2
"폐기물006",2
"폐기장001",1
"폐기판001",1
"폐단001",20
"폐단003",2
"폐단004",2
"폐단037",2
"폐단다파008",1
"폐동맥001",1
"폐디스토마001",1
"폐디스토마003",1
"폐렴001",1
"폐막002",1
"폐막003",1
"폐막004",1
"폐막식001",1
"폐막식003",1
"폐막작003",1
"폐막제003",1
"폐모음003",1
"폐목001",1
"폐목004",1
"폐문002",1
"폐문003",1
"폐문004",1
"폐물001",1
"폐물003",1
"폐방003",1
"폐백002",1
"폐백003",1
"폐백004",1
"폐백보004",1
"폐병001",2
"폐병002",5
"폐병003",1
"폐부001",1
"폐부002",1
"폐부003",1
"폐비001",1
"폐비003",1
"폐사001",1
"폐사003",1
"폐사004",1
"폐사007",1
"폐사010",1
"폐사상001",1
"폐산001",1
"폐산002",1
"폐상001",1
"폐색001",1
"폐색004",2
"폐색기001",2
"폐색음001",1
"폐색장치001",1
"폐색호001",1
"폐석001",1
"폐석007",1
"폐선001",1
"폐선002",1
"폐선003",1
"폐선박001",1
"폐쇄001",5
"폐쇄002",3
"폐쇄계001",1
"폐쇄론001",1
"폐쇄성001",1
"폐쇄음001",1
"폐쇄형001",1
"폐쇄화001",1
"폐수001",3
"폐수처리001",1
"폐수처리004",8
"폐습001",1
"폐습002",1
"폐시001",1
"폐시002",1
"폐식001",1
"폐식사001",1
"폐식용유001",1
"폐암001",1
"폐액001",1
"폐양자001",1
"폐어002",1
"폐업001",1
"폐업002",1
"폐업003",1
"폐업004",1
"폐업011",2
"폐옥001",1
"폐원001",1
"폐원002",1
"폐원003",1
"폐원004",1
"폐원식001",1
"폐위001",1
"폐유001",1
"폐음절003",1
"폐의001",1
"폐인001",1
"폐장001",1
"폐장003",1
"폐장004",1
"폐장006",1
"폐장015",1
"폐장일001",1
"폐장일015",1
"폐저002",1
"폐점001",2
"폐점002",1
"폐정001",1
"폐정002",1
"폐지001",4
"폐지002",3
"폐지005",1
"폐진증001",1
"폐진증002",1
"폐질001",1
"폐집합001",1
"폐차001",1
"폐차장001",1
"폐철001",1
"폐첨002",1
"폐출001",1
"폐출혈001",1
"폐출혈002",1
"폐치001",1
"폐치003",1
"폐타001",1
"폐타이어001",1
"폐포001",1
"폐품001",1
"폐풍001",1
"폐피복001",1
"폐하001",1
"폐학001",1
"폐합001",1
"폐합성어003",1
"폐해001",4
"폐해002",1
"폐해005",2
"폐허002",1
"폐허화002",1
"폐형001",1
"폐호001",1
"폐화001",1
"폐환001",1
"폐환003",1
"폐활량001",1
"폐회001",1
"폐회002",1
"폐회로005",1
"폐회사001",1
"폐회사002",1
"폐회식001",1
"폐회식002",1
"폐휴지001",1
"폐흡충001",1
"포001",9
"포002",5
"포003",1
"포004",1
"포005",1
"포007",1
"포009",1
"포011",1
"포013",1
"포015",20
"포016",1
"포018",11
"포019",1
"포020",1
"포갤점001",1
"포갤점002",1
"포격002",1
"포경001",2
"포경002",2
"포경003",1
"포경004",1
"포경선001",1
"포경선002",1
"포경업002",1
"포경업자002",1
"포고001",1
"포고002",1
"포고003",1
"포고령002",1
"포고문001",2
"포고문002",1
"포곡002",1
"포곡조002",1
"포공영001",1
"포공초001",1
"포과001",1
"포과002",1
"포과003",1
"포과복두003",1
"포과익선관003",1
"포괄001",3
"포괄002",2
"포괄007",2
"포괄주의010",1
"포교001",1
"포교002",1
"포구001",1
"포구002",1
"포구003",1
"포구004",1
"포구락036",1
"포구장전002",1
"포궁001",1
"포기001",12
"포기002",1
"포기003",28
"포기004",2
"포기007",4
"포기018",2
"포기김치002",1
"포끽001",1
"포끽002",1
"포낭001",2
"포노001",1
"포논001",1
"포니001",1
"포니002",1
"포니테일002",1
"포닥006",1
"포단001",1
"포단002",1
"포단003",1
"포대001",1
"포대002",1
"포대003",1
"포대004",2
"포대006",1
"포대007",1
"포대014",2
"포대기001",4
"포대기002",1
"포대기003",2
"포덕001",1
"포도001",5
"포도002",2
"포도005",2
"포도006",1
"포도007",3
"포도008",1
"포도과001",14
"포도과002",3
"포도과003",2
"포도과005",2
"포도과008",6
"포도과012",2
"포도군관001",1
"포도군사001",1
"포도나무001",1
"포도나무하늘소001",1
"포도당001",2
"포도당004",1
"포도대장001",1
"포도밭001",1
"포도밭002",1
"포도부장001",1
"포도색002",1
"포도송이001",1
"포도송이002",1
"포도원001",1
"포도원002",1
"포도주001",13
"포도주002",3
"포도주스002",1
"포도즙001",1
"포도즙002",1
"포도청001",7
"포도청002",2
"포도청007",2
"포돗빛003",1
"포럼001",1
"포럼002",1
"포럼003",1
"포럼005",1
"포럼디스커션001",1
"포로001",1
"포로003",1
"포로004",1
"포로수용소001",1
"포루001",1
"포루002",1
"포류001",1
"포르노001",1
"포르노그래피001",1
"포르노물001",1
"포르라미001",1
"포르말린005",1
"포르밀기001",1
"포르테003",1
"포르티시모003",1
"포르티시시모003",1
"포름산001",1
"포름산003",1
"포름알데히드001",1
"포름알데히드003",1
"포마004",1
"포마005",1
"포마드001",1
"포만감001",1
"포만점004",1
"포말001",1
"포말003",1
"포맷001",1
"포메라니아001",1
"포메른001",1
"포목001",3
"포목002",2
"포목003",2
"포목상001",1
"포문001",1
"포문002",1
"포물선001",1
"포물체001",1
"포미001",1
"포미장전001",1
"포밀기001",1
"포박001",72113
"포백001",1
"포백002",1
"포벌001",1
"포벽001",1
"포변001",1
"포병002",1
"포보스002",1
"포복001",1
"포복003",1
"포복004",1
"포복005",1
"포복성001",1
"포복절도001",1
"포볼001",1
"포부001",3
"포부002",2
"포부006",2
"포비슴001",1
"포사001",1
"포사002",1
"포사003",1
"포살001",1
"포살004",1
"포살005",1
"포삼001",1
"포삼002",1
"포삼장뇌001",1
"포상001",1
"포상004",1
"포상금001",1
"포상금제001",1
"포상비001",1
"포석001",1
"포석002",1
"포석005",1
"포석정005",1
"포설001",1
"포섭008",1
"포성001",1
"포성002",1
"포세001",1
"포세004",1
"포세이돈001",1
"포쇄001",1
"포숍001",1
"포수001",1
"포수002",2
"포수004",1
"포수005",1
"포수006",1
"포수석001",1
"포스001",1
"포스004",1
"포스터001",1
"포스트모더니즘001",1
"포스트식민주의페미니즘001",1
"포스트잇001",1
"포스트콜로니얼페미니즘001",1
"포스트프로덕션005",1
"포승001",1
"포승줄001",1
"포시001",1
"포시003",1
"포시빌리즘002",1
"포식001",1
"포식002",1
"포식003",1
"포식난의001",1
"포식자002",1
"포신001",1
"포아풀001",1
"포아풀002",1
"포악001",1
"포안001",1
"포안002",1
"포알001",1
"포알002",1
"포에지001",1
"포에지002",1
"포에지퓌르001",1
"포연001",1
"포열001",1
"포열002",1
"포옹001",1
"포옹002",1
"포용001",2
"포용력001",1
"포용성001",1
"포용성002",1
"포워드004",1
"포원010",1
"포위001",2
"포위망001",1
"포위망007",1
"포유002",1
"포유003",1
"포유007",1
"포유강001",15
"포유강002",9
"포유강005",2
"포유강008",2
"포유동물001",343
"포유동물007",1
"포유류001",388
"포유류002",3
"포유류003",55
"포유류005",6
"포유류007",1
"포유류011",2
"포유류015",2
"포유류016",2
"포유류017",2
"포유문001",1
"포유병001",1
"포유병007",1
"포유아001",1
"포유아007",1
"포육001",5
"포육002",10
"포육007",3
"포은005",1
"포음001",1
"포음003",1
"포의001",1
"포의수001",1
"포이036",1
"포인터002",1
"포인트001",1
"포인트002",1
"포인트003",1
"포인트004",1
"포일001",1
"포일003",1
"포일004",1
"포자001",2
"포자002",2
"포자003",1
"포자류001",1
"포자식물001",1
"포자엽001",1
"포자우네003",1
"포자체001",5
"포자체002",2
"포작001",1
"포작002",1
"포장001",6
"포장002",3
"포장003",2
"포장004",1
"포장005",1
"포장009",1
"포장012",1
"포장013",1
"포장길001",1
"포장도로001",1
"포장도로용007",1
"포장마차001",1
"포장마차002",1
"포장시험004",1
"포장용지001",1
"포장재001",1
"포장지001",1
"포장집001",1
"포전003",1
"포전007",1
"포절001",1
"포절004",1
"포정001",1
"포정007",1
"포정사001",1
"포정사005",1
"포젠001",1
"포조002",1
"포조007",1
"포졸001",1
"포졸005",1
"포주001",1
"포주007",1
"포즈002",5
"포즈003",1
"포즈009",1
"포즈난001",1
"포지001",1
"포지005",1
"포지009",1
"포지션001",3
"포지션002",1
"포지션003",1
"포지션004",1
"포지트론001",1
"포진001",1
"포진003",2
"포징001",1
"포착001",18
"포착002",1
"포착003",1
"포참001",1
"포창001",1
"포척001",1
"포청001",5
"포촌001",1
"포총001",1
"포총002",1
"포커002",1
"포켓치프001",1
"포켓행커치프001",1
"포크001",1
"포크리프트001",1
"포크리프트010",1
"포크커틀릿001",1
"포클레인001",1
"포타슘001",5
"포타주001",1
"포탄001",3
"포탈001",1
"포탈002",1
"포태001",1
"포태002",1
"포태법001",1
"포토001",1
"포토리소그래피001",1
"포토리소그래피005",1
"포토리얼리즘001",1
"포토몽타주001",1
"포토몽타주011",1
"포토셀001",1
"포토숍001",1
"포토플레이001",1
"포토플레이011",1
"포트001",2
"포트002",1
"포트003",1
"포트란001",1
"포트와인001",1
"포트폴리오001",1
"포트폴리오002",1
"포트폴리오015",1
"포판002",1
"포프001",1
"포프003",1
"포플러001",1
"포플린001",1
"포플린006",1
"포피001",1
"포피형001",1
"포학001",4
"포학002",1
"포한001",1
"포한002",1
"포함001",5
"포함002",2
"포함003",4
"포함004",2
"포함005",1
"포함제001",1
"포합어007",1
"포합형001",1
"포핸드001",1
"포핸드004",1
"포호001",1
"포호005",1
"포화001",3
"포화003",3
"포화005",1
"포화006",2
"포화008",1
"포화009",12
"포화010",1
"포화012",1
"포화013",1
"포화수용액002",2
"포화점013",1
"포화지방산001",1
"포화탄화수소001",1
"포화탄화수소004",2
"포화탄화수소005",2
"포환002",1
"포환004",1
"포환던지기001",1
"포환던지기004",1
"포회003",6
"포회013",1
"포획001",1
"포획002",4
"포획003",1
"포획013",1
"포효001",1
"포효013",1
"폭001",427
"폭002",2
"폭008",10
"폭013",1
"폭018",1
"폭019",2
"폭020",176
"폭격001",2
"폭격002",1
"폭격기001",7
"폭격기002",1
"폭관001",1
"폭관013",1
"폭군001",1
"폭군013",1
"폭기식004",1
"폭도001",1
"폭도003",1
"폭도004",1
"폭도014",1
"폭동001",10
"폭등001",1
"폭등014",1
"폭등세001",1
"폭등세014",1
"폭락014",1
"폭락020",1
"폭락세001",1
"폭락세020",1
"폭력001",2
"폭력007",1
"폭력단001",3
"폭력단007",1
"폭력배001",4
"폭력배007",1
"폭력범001",1
"폭력성001",1
"폭력성007",1
"폭력주의001",1
"폭력주의002",1
"폭렬약001",16
"폭렬탄001",19
"폭렬탄002",1
"폭로001",4
"폭로009",1
"폭리002",1
"폭리009",1
"폭발001",5
"폭발002",3
"폭발003",1
"폭발004",9
"폭발005",1
"폭발009",1
"폭발력001",1
"폭발력002",1
"폭발물001",342
"폭발물002",1
"폭발성002",1
"폭발약001",15
"폭발음001",1
"폭발음002",1
"폭발탄001",19
"폭발탄002",1
"폭배001",1
"폭배002",1
"폭백002",1
"폭부002",1
"폭서001",1
"폭서002",1
"폭설001",1
"폭설002",1
"폭설003",1
"폭소001",1
"폭소002",1
"폭식002",1
"폭신001",1
"폭압001",1
"폭압002",1
"폭약001",310
"폭약002",3
"폭약003",3
"폭양001",1
"폭양002",1
"폭언001",1
"폭언002",1
"폭염002",1
"폭염기002",1
"폭염특보제001",1
"폭우001",1
"폭우002",1
"폭원율006",1
"폭음001",1
"폭음002",1
"폭음003",1
"폭음005",1
"폭음006",1
"폭장001",1
"폭정001",1
"폭주001",1
"폭주002",1
"폭주003",1
"폭주004",1
"폭주005",1
"폭주006",1
"폭주007",1
"폭주족001",1
"폭죽001",1
"폭죽놀이001",1
"폭탄001",22
"폭탄002",3
"폭탄003",2
"폭탄005",2
"폭탄선언001",1
"폭탄주001",2
"폭탄주002",2
"폭탄주003",1
"폭투001",1
"폭투004",1
"폭파001",3
"폭파003",1
"폭평001",1
"폭포001",1
"폭포002",1
"폭포수001",1
"폭풍001",3
"폭풍002",3
"폭풍004",2
"폭풍경보001",1
"폭풍설001",1
"폭풍우001",1
"폭풍주의보001",1
"폭행001",2
"폭행죄001",1
"폰뱅킹015",1
"폰지006",1
"폴004",1
"폴005",22
"폴006",1
"폴더001",1
"폴라로그래피004",1
"폴라로이드001",1
"폴라리스001",1
"폴라리스002",1
"폴라리스성001",1
"폴라리스성002",1
"폴로001",1
"폴로네즈002",2
"폴로네즈006",1
"폴로늄004",1
"폴룩스001",1
"폴룩스002",1
"폴리거미001",1
"폴리데우케스001",1
"폴리머001",1
"폴리머004",1
"폴리비닐피리딘004",1
"폴리스010",1
"폴리아민001",2
"폴리아민004",1
"폴리에스테르004",1
"폴리에틸렌001",1
"폴리오002",1
"폴리우레탄001",1
"폴리포니003",1
"폴리프로필렌001",1
"폴리힘니아001",1
"폴림니스001",1
"폴림니아001",1
"폴립001",1
"폴립002",1
"폴즈001",2
"폴즈006",1
"폴카001",1
"폴카002",1
"폼001",1
"폼005",2
"폼러버001",1
"폿소리001",1
"폿소리002",1
"퐁탕주011",1
"푄001",1
"표001",72113
"표002",938
"표003",10
"표004",18
"표005",7
"표006",1
"표007",4
"표008",94
"표009",10
"표010",5
"표011",1
"표012",72113
"표013",1
"표014",1
"표015",14
"표020",2
"표가001",1
"표가015",1
"표가라002",1
"표결001",1
"표결002",1
"표고001",1
"표고002",1
"표고004",1
"표고버섯004",1
"표고버섯조림001",1
"표구001",1
"표구사001",1
"표구점001",1
"표기001",3
"표기002",1
"표기법001",72113
"표기법002",6
"표기법003",3
"표기법005",3
"표기법006",2
"표기법007",1
"표기법014",2
"표단001",1
"표독001",1
"표등001",2
"표등002",1
"표랑001",1
"표략001",1
"표류001",1
"표류004",1
"표리001",1
"표리003",1
"표리011",1
"표리부동001",1
"표면001",36
"표면002",72117
"표면003",3
"표면020",2
"표면감001",1
"표면감002",6
"표면적001",1
"표면적002",1
"표면층001",1
"표면층007",4
"표면플라스몬001",1
"표면형007",1
"표면화001",1
"표명001",9
"표명002",2
"표목001",1
"표목002",1
"표목003",1
"표목004",1
"표목005",1
"표문001",2
"표미002",1
"표박001",1
"표박문학001",1
"표발001",1
"표방001",1
"표백001",1
"표백002",1
"표백004",1
"표백문001",4
"표백분001",1
"표백제001",1
"표백제002",2
"표범002",1
"표변001",1
"표변002",1
"표본001",2
"표본002",3
"표본004",1
"표본실001",1
"표본추출001",1
"표본추출003",2
"표사002",1
"표사유피001",1
"표상001",72113
"표상002",2
"표상003",1
"표상005",1
"표상주의001",1
"표상주의002",1
"표상형001",1
"표석001",1
"표석002",1
"표석003",1
"표석004",4
"표설001",1
"표설002",1
"표소001",1
"표소002",1
"표솔001",1
"표솔002",1
"표숙001",1
"표숙002",1
"표시001",72128
"표시002",100
"표시003",11
"표시004",12
"표시005",43
"표시007",3
"표시008",15
"표시010",2
"표시014",2
"표시021",3
"표시028",161
"표시등001",2
"표시등002",1
"표시방식001",3
"표시방식002",2
"표시주의001",1
"표시판001",1
"표시판002",1
"표식002",1
"표신001",3
"표어001",21
"표어002",1
"표어003",18
"표어004",2
"표음007",1
"표음문자001",1
"표음문자005",174
"표음부007",1
"표음자001",1
"표음자007",1
"표음주의007",1
"표의001",1
"표의002",1
"표의007",1
"표의문자001",1
"표의부007",1
"표의자001",1
"표의자007",1
"표의주의007",1
"표자001",1
"표자002",1
"표장001",2
"표장002",1
"표장003",72113
"표장004",1
"표장005",2
"표장007",72113
"표적001",80
"표적002",72114
"표적003",25
"표적004",1
"표적010",2
"표적물001",1
"표적물002",1
"표전001",1
"표절001",1
"표절002",1
"표절라001",1
"표점002",1
"표정001",72116
"표정002",42
"표정003",72113
"표정005",6
"표정물001",1
"표정물002",1
"표제001",2
"표제002",1
"표제003",1
"표제004",1
"표제005",1
"표제006",1
"표제어001",2
"표제어002",1
"표제어007",2
"표조001",1
"표조002",1
"표조각001",1
"표종001",1
"표종002",1
"표주002",1
"표주003",1
"표주박001",1
"표주박002",1
"표준001",72113
"표준002",6
"표준003",3
"표준004",1
"표준006",2
"표준값002",1
"표준말001",3
"표준말007",1
"표준발음법001",1
"표준시001",3
"표준시002",1
"표준액001",1
"표준어001",1
"표준어007",1
"표준용액001",1
"표준음001",1
"표준음002",1
"표준음003",1
"표준음007",1
"표준체015",1
"표준치002",1
"표준형001",1
"표준형002",1
"표준화001",1
"표준화002",1
"표증003",1
"표지001",72138
"표지002",7
"표지003",17
"표지004",42
"표지005",2
"표지006",2
"표지007",2
"표지008",2
"표지019",2
"표지판002",1
"표집001",1
"표집010",1
"표징001",1
"표징002",1
"표착001",1
"표착002",1
"표찰002",2
"표찰008",2
"표창001",1
"표창002",1
"표창004",1
"표창장001",1
"표창장002",2
"표체규식001",1
"표출001",72128
"표출002",2
"표출003",4
"표출004",2
"표충002",1
"표층001",1
"표층002",1
"표층004",2
"표치002",1
"표치003",1
"표친001",1
"표탕002",2
"표탕005",2
"표토001",1
"표토002",1
"표토003",1
"표토004",1
"표토경003",1
"표품001",1
"표품002",1
"표품003",1
"표품004",1
"표풍001",1
"표풍003",1
"표피001",1
"표피002",1
"표할001",1
"표할018",1
"표현001",72458
"표현002",72141
"표현003",324
"표현004",13
"표현005",1
"표현006",72265
"표현007",3
"표현009",2
"표현력001",1
"표현력005",1
"표현법001",58
"표현법002",2
"표현법004",2
"표현법005",1
"표현법014",2
"표현주의001",1
"표현주의002",1
"표현형004",1
"표훈001",1
"표훈002",1
"푯대002",1
"푯대005",1
"푯돌001",5
"푯돌004",2
"푯말001",14
"푯말002",2
"푸가001",1
"푸가003",1
"푸너리장단002",1
"푸념001",4
"푸념004",3
"푸닥거리001",1
"푸닥거리004",1
"푸대접001",4
"푸대접004",2
"푸들002",1
"푸딩001",1
"푸르대콩001",1
"푸른거북001",1
"푸른거북002",1
"푸른곰팡이001",1
"푸른곰팡이004",1
"푸른백로001",1
"푸른백로002",1
"푸른빛001",11
"푸른빛002",2
"푸른빛004",2
"푸른빛005",2
"푸른빛014",2
"푸른색001",33
"푸른색009",2
"푸른색010",74
"푸른색024",2
"푸른해오라기001",1
"푸른해오라기002",1
"푸새001",1
"푸새002",1
"푸석살001",1
"푸성귀001",1
"푸시업001",1
"푸주001",1
"푸줏간001",3
"푸치001",1
"푹신001",1
"푹신002",1
"푼돈001",1
"푼돈002",1
"푼사001",1
"푼수001",1
"푼수002",1
"풀001",72113
"풀002",72113
"풀003",72113
"풀004",4
"풀005",3
"풀006",5
"풀007",2
"풀008",3
"풀009",1
"풀010",1
"풀011",2
"풀012",2
"풀015",2
"풀036",2
"풀갓001",1
"풀갓002",1
"풀기001",1
"풀기003",1
"풀기004",1
"풀기005",1
"풀꽃001",1
"풀떡001",1
"풀떼기001",1
"풀떼기002",1
"풀렌011",1
"풀리001",1
"풀매기001",1
"풀매듭001",1
"풀무002",1
"풀무질001",1
"풀무질002",1
"풀무치001",1
"풀무치002",1
"풀물001",2
"풀밭001",1
"풀밭003",2
"풀백001",1
"풀벌001",1
"풀벌레001",1
"풀베기001",1
"풀빛001",1
"풀빵001",6
"풀뿌리001",1
"풀색001",1
"풀솜001",1
"풀숏001",1
"풀숲001",1
"풀싸움001",1
"풀싸움002",1
"풀쌈001",1
"풀쐐기001",1
"풀쐐기002",1
"풀씨001",1
"풀어뜨기001",1
"풀어쓰기007",1
"풀워드001",1
"풀이001",72113
"풀이002",4
"풀이009",2
"풀이016",2
"풀이마디007",1
"풀이말007",1
"풀이씨001",1
"풀이씨007",1
"풀이자리001",1
"풀이자리007",1
"풀이조각007",1
"풀이표001",1
"풀이표007",1
"풀잎001",1
"풀잎피리001",1
"풀잎피리002",1
"풀장001",1
"풀질001",1
"풀치마001",1
"풀칠001",1
"풀칠002",1
"풀칠025",2
"풀코스001",1
"풀코스002",1
"풀타임001",1
"풀패션001",1
