"head","tail"
"화양누르미001","누르미001"
"화양누르미001","즙화향적001"
"화양적001","누르미001"
"화양적001","즙화향적001"
"화연004","갑연001"
"화왕001","화중왕001"
"화외지민001","화외지맹001"
"화용002","깃002"
"화용002","화융001"
"화용003","화모001"
"화우계001","화우법001"
"화원006","꽃가게001"
"화원009","화근001"
"화인001","선자003"
"화인001","선령001"
"화자001","사자003"
"화자006","개걸002"
"화잠001","화전015"
"화잠001","화채001"
"화장006","부지깽이001"
"화장007","소산009"
"화장011","화가003"
"화장비누001","세숫비누001"
"화장실001","파우더룸001"
"화장장001","화장지003"
"화장지001","단장지001"
"화장터001","화장장001"
"화장품001","연지분002"
"화재001","회록지재001"
"화재001","화난001"
"화저001","부저001"
"화적002","명화적002"
"화적005","화주역001"
"화전013","꽃전001"
"화전014","꽃전002"
"화전지001","시전지001"
"화전지001","시전005"
"화제001","염제003"
"화제010","토픽002"
"화제010","이야깃거리001"
"화조풍월002","풍류001"
"화종001","불종001"
"화종구생001","화종구출001"
"화주014","화객005"
"화주014","주고001"
"화중지병001","화병010"
"화집002","화첩001"
"화차004","기차002"
"화차004","철륜002"
"화찬002","도찬003"
"화채001","화전015"
"화채004","해웃돈001"
"화천002","변천003"
"화천008","홍우001"
"화청001","화밀001"
"화초004","꽃나무002"
"화초006","애초003"
"화초006","진초003"
"화초류001","화훼001"
"화초마001","화초말001"
"화초밭001","화전012"
"화초첩001","화처001"
"화초첩001","노리개첩001"
"화촉002","화초001"
"화촉지전001","혼례001"
"화총002","꽃포기001"
"화취001","화완포001"
"화치001","화리002"
"화칠001","숙칠001"
"화투장001","화투짝001"
"화포004","연화012"
"화한001","존한001"
"화한001","화간005"
"화합002","화해005"
"화항001","화담006"
"화항001","화병007"
"화향적001","즙화향적001"
"화호불성001","화호유구001"
"화화003","불꽃002"
"화화006","꽃불001"
"화회001","화해002"
"화후002","화기012"
"화훼류001","화훼001"
"화희001","불놀이001"
"확고부동001","확고불발001"
"확준001","확탈001"
"확취001","확탈001"
"확취001","확준001"
"확탕001","확팽001"
"환001","안기려001"
"환007","환술001"
"환심장001","환심001"
"환가006","회가001"
"환갑002","회갑002"
"환갑연001","환갑잔치001"
"환갑잔치001","회갑연001"
"환골002","환탈002"
"환골003","환골우화001"
"환골탈태002","환탈002"
"환골탈태002","환골002"
"환국002","귀국002"
"환군001","회군001"
"환군001","반패001"
"환귀고국001","귀국002"
"환귀본처001","환귀본주001"
"환급001","환부004"
"환난001","환008"
"환난상고001","환난상구001"
"환난상휼001","환난상구001"
"환등002","환등기001"
"환락001","오락002"
"환로001","환도002"
"환복002","개착001"
"환복002","개의002"
"환봉004","환안002"
"환봉006","봉환003"
"환부003","환소001"
"환부003","환처001"
"환부금001","환급금001"
"환비001","환태가001"
"환산값001","환산치001"
"환상문001","환문003"
"환세002","삭역001"
"환세002","격세003"
"환세003","개세002"
"환소001","병처002"
"환송001","반부001"
"환수004","손바꿈002"
"환안001","고리눈001"
"환안마001","고리눈말001"
"환어001","환궁001"
"환어001","회란002"
"환역002","국중001"
"환열003","흔희001"
"환오001","오락002"
"환우003","환모001"
"환우004","환내001"
"환위002","환요001"
"환자실001","병소001"
"환자실001","병실002"
"환자탕001","완자탕001"
"환장001","환심001"
"환저002","홀아비김치001"
"환절002","교절002"
"환정004","환심002"
"환토001","환지002"
"환표003","환간001"
"환품001","환색001"
"환행001","환궁001"
"환형004","환상006"
"환희002","흔희001"
"활고자001","고자001"
"활시위001","활줄001"
"활주머니001","궁낭002"
"활줌통001","줌허리통001"
"활촉001","살촉001"
"활촉001","전촉002"
"활터001","살터001"
"활고자002","활투001"
"활동가001","활동객001"
"활물001","활체001"
"활빙001","얼음지치기001"
"활살003","생지살지001"
"황005","황색001"
"황갈색001","침향색001"
"황고라말001","황고랑001"
"황고라말001","황마001"
"황고랑001","황마001"
"황매화002","죽도화002"
"황소001","황우002"
"황저포001","계추리001"
"황차002","황다001"
"황초002","납밀001"
"황초002","황랍초001"
"황각나물001","황각채001"
"황각나물001","황각002"
"황각채001","황각002"
"황갈001","침향색001"
"황거001","제거002"
"황견002","누렁고치001"
"황경001","황성001"
"황경001","제향001"
"황과찜001","황과증001"
"황구002","황구소아001"
"황구003","황둥개001"
"황구003","누렁이002"
"황구003","황견001"
"황구유아001","황구소아001"
"황국004","황곡001"
"황궁001","황궐001"
"황금만능001","금전만능001"
"황금벌판001","황금벌001"
"황금연휴001","골든위크001"
"황년001","기년009"
"황년001","겸년001"
"황년001","황세001"
"황당객001","황객001"
"황당지설001","황설001"
"황랍초001","납밀001"
"황량003","경속001"
"황량003","황량미001"
"황량몽001","일취지몽001"
"황량몽001","황량일취몽001"
"황량미001","경속001"
"황량일취몽001","일취지몽001"
"황로003","구원001"
"황로003","유계005"
"황로003","음부004"
"황로003","황양002"
"황률001","황밤001"
"황모001","황유002"
"황모002","황유003"
"황모무심001","황모무심필001"
"황법001","왕법001"
"황색인001","황인001"
"황성001","제향001"
"황소고집001","쇠고집001"
"황송무지001","황공무지001"
"황실002","황가001"
"황아002","금박001"
"황양002","유계005"
"황원001","황야001"
"황위001","황조004"
"황육001","우육001"
"황윤001","황예001"
"황의002","맥혼001"
"황의002","황자002"
"황자002","맥혼001"
"황자장001","생황장001"
"황장005","황장목001"
"황조003","황조고001"
"황족001","황친001"
"황지006","고정지001"
"황천005","유계005"
"황천005","음부004"
"황천005","구원001"
"황천객001","황양지객001"
"황천지객001","황양지객001"
"황촉001","납밀001"
"황촉001","황랍초001"
"황충해001","황재001"
"황충해001","황해002"
"황태002","더덕북어001"
"황태002","더덕001"
"황토004","음부004"
"황토004","구원001"
"황필001","황모필001"
"황해002","황재001"
"황협어전001","자가사리지짐이001"
"황혼002","염혼001"
"황화001","황풍001"
"황화008","황국003"
"홰004","횃대001"
"홰뿔001","횃대뿔001"
"홰잡이001","횃불잡이001"
"홰잡이002","횃불잡이002"
"횃불001","수화018"
"횃불001","작화004"
"횃줄001","횃댓줄001"
"횃댓보001","횃보001"
"회001","회두리001"
"회다짐001","회격001"
"회무침001","무침회001"
"회초밥001","생선초밥001"
"회판001","회두리판001"
"회견001","회오004"
"회계원001","회계006"
"회고003","추념002"
"회고003","추사005"
"회고담002","회구담001"
"회교력001","이슬람력001"
"회구001","회고004"
"회국001","환국002"
"회규001","회칙002"
"회근001","회혼001"
"회당001","회관001"
"회두001","회수003"
"회두003","회수006"
"회란002","환궁001"
"회래001","환래001"
"회례001","반례002"
"회록001","화난001"
"회록001","회록지재001"
"회록003","회의록001"
"회록003","회안004"
"회리004","심리003"
"회리004","염두002"
"회리004","심중001"
"회모001","선모004"
"회문001","회장001"
"회사기001","사기023"
"회사선001","사선015"
"회사원001","사원005"
"회서001","답서001"
"회소001","회생001"
"회소004","회도003"
"회신002","화신008"
"회안004","회의록001"
"회의장001","회장013"
"회일001","그믐001"
"회임001","회태001"
"회잉001","태잉001"
"회잉001","회태001"
"회장009","회두003"
"회전003","반전012"
"회전006","전회007"
"회전007","전회008"
"회전011","전개010"
"회전기002","탈곡기001"
"회전등롱001","회전등001"
"회중005","회리005"
"회중006","심중001"
"회중006","의중001"
"회중물001","회중품001"
"회중시계001","몸시계001"
"회중지물001","회중품001"
"회지막급001","회지무급001"
"회직003","회직자001"
"회초리001","편태001"
"회취001","회집001"
"회토001","토회001"
"회포002","포회003"
"회필001","분호003"
"회필001","화필001"
"회한001","답서001"
"회해001","배회001"
"회호001","엄호003"
"회환001","환래001"
"획감001","엇셈001"
"획득물001","획득품001"
"획력001","붓심001"
"횟집002","생선횟집001"
"횡문자001","가로글씨001"
"횡문자001","횡문002"
"횡단도001","횡단로001"
"횡당001","횡사006"
"횡대002","가로띠001"
"횡도001","횡로001"
"횡문003","가로무늬001"
"횡문003","횡반002"
"횡사003","옆경사001"
"횡수003","가로세로001"
"횡수설거001","횡수설화001"
"횡수설화001","횡설수설001"
"횡액001","횡래지액001"
"횡요001","절사002"
"횡주001","횡치001"
"횡치002","횡주002"
"횡행002","방벽002"
"효과율001","효율001"
"효달001","효통001"
"효득001","각득001"
"효득001","효해001"
"효명002","무명002"
"효무002","효용003"
"효복001","상복008"
"효상001","경상003"
"효상001","경광005"
"효시002","효유001"
"효신001","효단001"
"효우001","효제001"
"효험001","효003"
"후005","궁비001"
"후011","추후001"
"후더침001","산후증001"
"후더침001","산후병001"
"후반신001","뒷몸001"
"후살이001","후가004"
"후지불001","후불003"
"후각002","뒷다리001"
"후각본001","후간본001"
"후견자001","후견인001"
"후계인001","후계004"
"후계자001","후계004"
"후곤001","후윤001"
"후곤001","후속001"
"후곤001","자성001"
"후곤001","여예002"
"후궁002","후정003"
"후기006","후기약001"
"후대002","아랫대001"
"후대002","후세대001"
"후독002","여독003"
"후레자식001","후레아들001"
"후려002","후념003"
"후리001","지예망001"
"후리001","후릿그물001"
"후리기001","위망004"
"후리기001","지예망001"
"후리기001","당망001"
"후망001","후보름001"
"후매001","후욕001"
"후문003","뒷문001"
"후미004","후단003"
"후미006","뒷입맛001"
"후박004","풍박002"
"후배005","상객002"
"후보001","후수001"
"후부002","뒷부분001"
"후불식001","후불형001"
"후사005","이후지사001"
"후성003","성음001"
"후속001","후윤001"
"후손002","여예002"
"후수004","뒷물001"
"후승001","후사007"
"후액001","폐액001"
"후엽002","말엽001"
"후엽003","후세대001"
"후엽003","아랫대001"
"후예002","후윤001"
"후예002","자성001"
"후우001","후대001"
"후월001","훗달001"
"후월001","새달001"
"후은001","돈혜001"
"후은001","혜악001"
"후일001","뒷날001"
"후잉001","자성001"
"후잉001","후속001"
"후작001","후007"
"후정001","후의001"
"후정002","뒤꼍001"
"후주007","내주일001"
"후주008","차주002"
"후주008","익주003"
"후주009","주정007"
"후진006","배진003"
"후진007","후배008"
"후추001","호초001"
"후추분001","호초말001"
"후추분001","후춧가루001"
"후추엿001","호초당001"
"후취001","재취002"
"후편002","뒤편002"
"후폭001","뒤폭001"
"후폭002","뒤폭002"
"후폭003","뒤품001"
"후행003","위요001"
"후행003","상객002"
"후황002","후사001"
"후회막급001","회지막급001"
"후회막급001","회지무급001"
"훈005","훈로001"
"훈김003","훈기003"
"훈계002","훈등001"
"훈고003","해고001"
"훈공001","훈005"
"훈공001","훈로001"
"훈련지001","조련장001"
"훈문001","훈벌001"
"훈문002","세문002"
"훈시002","시훈001"
"훈언001","훈사001"
"훈연실001","훈실001"
"훈위002","훈006"
"훈제란001","훈제계란001"
"훈조001","메주001"
"훈조태001","메주콩001"
"훈지002","훈지상화001"
"훈친001","훈척001"
"훈화초001","목근003"
"훗날001","뒷날001"
"훗달002","이듬달001"
"훗사람001","후인001"
"훗일001","이후지사001"
"훙서001","훙거001"
"훙어001","훙서001"
"훙어001","훙거001"
"훤전001","훤자001"
"훤조001","훤화001"
"훤채001","원추리나물001"
"훤풍001","난풍001"
"훤풍001","온풍001"
"훼방자001","훼방꾼001"
"훼자001","저자006"
"훼타001","훼타치즈001"
"훼파001","훼괴001"
"훼획001","훼와획만001"
"휘001","곡010"
"휘001","괵001"
"휘갑001","휘갑치기001"
"휘기002","지휘기001"
"휘병002","휘질001"
"휘슬001","호루라기002"
"휘양001","호항002"
"휘언001","휘담001"
"휘음001","부음002"
"휘장001","악유001"
"휘지비지001","휘비001"
"휘필001","휘쇄002"
"휘호001","휘쇄002"
"휴가철001","휴가시즌001"
"휴대물001","휴대품001"
"휴머니스트001","인도주의자001"
"휴머니즘001","인도주의001"
"휴반001","밭둑001"
"휴복001","행우003"
"휴사001","휴식002"
"휴상001","길서001"
"휴상001","길상003"
"휴신001","휴의001"
"휴신001","휴심001"
"휴양소001","휴양원002"
"휴언001","불언001"
"휴조001","상부009"
"휴조001","휴징001"
"휴지006","휴대001"
"휴지품001","휴대품001"
"휴징001","길징001"
"휼방지세001","방휼지세001"
"휼방지쟁001","방휼지쟁001"
"흉002","허물004"
"흉터001","흉001"
"흉갓집001","흉가001"
"흉격001","심중001"
"흉격001","의중001"
"흉괴001","흉악001"
"흉구001","흉기002"
"흉금003","흉차001"
"흉길001","길흉001"
"흉년001","겸년001"
"흉례002","상례009"
"흉리002","흉중001"
"흉리002","흉곡001"
"흉벽001","흉장003"
"흉복002","심복002"
"흉살001","참살003"
"흉세001","기년009"
"흉세001","재년002"
"흉악002","흉괴002"
"흉오001","흉저001"
"흉우001","흉저001"
"흉저001","흉곡001"
"흉저001","흉중001"
"흉중001","흉곡001"
"흉증002","악징001"
"흉차001","흉심002"
"흉측001","흉악망측001"
"흉황001","흉겸001"
"흐른살002","유시006"
"흐름길001","유로003"
"흐림도001","혼탁도001"
"흑003","검은색001"
"흑004","흑석002"
"흑대두001","흑콩001"
"흑보기001","편시003"
"흑빵001","흑면포001"
"흑설탕001","흑사탕001"
"흑유마001","흑호마001"
"흑지마001","흑유마001"
"흑각잠001","흑각비녀001"
"흑갈001","흑갈색001"
"흑곡001","흑국001"
"흑당001","흑사탕001"
"흑두001","검은팥001"
"흑두001","흑소두001"
"흑두재상001","흑두공001"
"흑립001","칠갓001"
"흑마001","검정말001"
"흑백티브이001","흑백텔레비전001"
"흑색001","검은색001"
"흑색미001","검은쌀001"
"흑색미001","흑미001"
"흑색선전001","흑색광고001"
"흑운001","오운005"
"흑운001","현운001"
"흑정002","검은자001"
"흑지004","흑석002"
"흑지004","흑004"
"흑초피001","잘001"
"흔극001","혈극001"
"흔극002","틈새002"
"흔모001","흠애001"
"흔열001","열락001"
"흔천동지001","흔동002"
"흙001","토양001"
"흙구덩이001","토감001"
"흙깔기001","흙펴기001"
"흙내001","토향001"
"흙내001","흙냄새001"
"흙냄새001","토향001"
"흙냄새001","흙내음001"
"흙다리001","토교002"
"흙덩이001","토괴001"
"흙마루001","토방001"
"흙마루001","토마루001"
"흙모래001","토사002"
"흙문001","토문001"
"흙바탕002","토질003"
"흙벽002","토벽002"
"흙벽돌001","토벽돌001"
"흙비002","매우005"
"흙산001","흙메001"
"흙신발001","흙신001"
"흙일꾼001","토역장이001"
"흙일꾼001","토역꾼001"
"흙탕001","이수010"
"흠구덕001","흠담001"
"흠념001","인념001"
"흠모001","흠애001"
"흠모001","염모002"
"흠전001","흠사001"
"흠점001","흠처001"
"흠점001","흠절001"
"흠축001","흠결001"
"흠축001","휴흠001"
"흡묵지001","압지001"
"흡문001","박문003"
"흡연방001","흡연실001"
"흡족001","흡만001"
"흡혈귀001","뱀파이어001"
"흡혈귀002","흡혈마002"
"흡혈마001","뱀파이어001"
"흥국001","흥방001"
"흥녀001","화랑유녀001"
"흥리001","요리003"
"흥사001","흥병001"
"흥성001","흥정002"
"흥성002","융창001"
"흥와주산001","흥와조산001"
"흥작001","흥기002"
"흥정바치001","장사꾼001"
"흥체001","융체001"
"희구서001","희구본001"
"희귀종001","희종001"
"희기001","희관001"
"희기002","기망008"
"희기002","희망001"
"희대001","희세001"
"희마001","말놀음002"
"희묵001","희필002"
"희보001","명랑보001"
"희비애환001","희비애락001"
"희색001","열색001"
"희생물002","희생003"
"희생물002","전희003"
"희언001","희담001"
"희연001","고희연001"
"희영수001","희롱수001"
"희원001","희망001"
"희원001","희행001"
"희첩001","소실004"
"희첩001","측실003"
"희행001","기망008"
"흰골무001","흰골무떡001"
"흰말001","백마001"
"흰매001","백응001"
"흰무리001","백설기001"
"흰밥001","백반004"
"흰원미001","백원미001"
"흰자002","흰자위002"
"흰자위001","흰자001"
"흰죽001","쌀죽001"
"흰무리떡001","백설기001"
"흰무리떡001","흰무리001"
"히치하이킹001","히치하이크001"
"히프001","엉덩이001"
"히프001","둔부002"
"힐굴오아001","길굴오아001"
"힐굴오아001","길굴001"
"힐단001","힐조001"
"힐단001","조천001"
"힐신001","조천001"
"힐신001","힐조001"
"힐조001","조천001"
"힐항002","힐거001"
"힘겨루기001","파워게임001"
"힘받이천001","힘받잇감001"
"힙라인001","히프선001"
"가긍하다001","긍측하다001"
"가긍하다001","애민하다002"
"가긍하다001","긍민하다002"
"가무스레하다001","가무스름하다001"
"가뭇하다001","가무스레하다001"
"가뭇하다001","가무스름하다001"
"가엾다001","가엽다001"
"가파르다001","강파르다004"
"가혹하다001","가급하다004"
"각박하다001","가각하다001"
"각별하다001","각별나다001"
"각실하다001","성실하다002"
"간고하다003","고간하다005"
"간데온데없다001","온데간데없다001"
"간명하다002","간단명료하다001"
"간약하다001","간략하다001"
"간항하다001","간오하다002"
"간험하다002","험간하다001"
"간험하다002","험난하다001"
"감가하다001","감람하다001"
"감감하다001","묘묘하다001"
"감람하다002","감가하다002"
"값싸다001","금낮다001"
"강성하다001","성강하다001"
"강용하다001","맹용하다001"
"강직하다002","항직하다001"
"강팔지다001","강파르다002"
"개랑하다002","총하다002"
"개을러터지다001","개을러빠지다001"
"갱충맞다001","갱충쩍다001"
"갸르스름하다001","갸름하다001"
"거무스름하다001","거무스레하다001"
"거뭇하다001","거무스름하다001"
"거방지다003","걸판지다001"
"거욷하다001","거우듬하다001"
"거익심언하다001","유왕유심하다001"
"거익심언하다001","거거익심하다001"
"거졸하다001","갑작스럽다001"
"건하다003","흥건하다001"
"걸출하다001","탁출하다001"
"겁겁하다002","급급하다003"
"게슴츠레하다001","거슴츠레하다001"
"게을러빠지다001","게을러터지다001"
"견협하다001","견애하다001"
"겸손하다001","손순하다001"
"경개여구하다001","경개여고하다001"
"경거하다001","경경하다007"
"경박하다001","경박스럽다001"
"경부하다001","경박부허하다001"
"경조부박하다001","경부하다001"
"경첩하다001","경질하다002"
"경탈하다002","경솔하다001"
"고간하다004","간고하다002"
"고깝다001","곡하다002"
"고오하다001","교하다004"
"고오하다001","교앙하다001"
"고옥하다001","고유하다006"
"고정단일하다001","고정하다008"
"고탑탑하다001","고리탑탑하다001"
"곡절하다001","절곡하다001"
"곡진하다001","절곡하다001"
"곡진하다002","절곡하다002"
"곤독하다001","간독하다003"
"곤핍하다001","곤비하다001"
"곤핍하다001","곤돈하다001"
"골차다001","옹차다001"
"공공하다001","공변되다001"
"공공하다002","공공연하다001"
"공명정당하다001","대공지평하다001"
"공명정대하다001","공명정당하다001"
"공전절후하다001","전무후무하다001"
"공정하다001","공방하다001"
"과감하다002","오감하다001"
"과만하다003","남분하다001"
"관계없다001","상관없다001"
"관계없다002","상관없다002"
"관대하다002","관홍하다001"
"괄하다001","괄괄하다001"
"괄하다003","괄괄하다003"
"괄괄하다002","괄하다002"
"광달하다001","활달하다001"
"광대무변하다001","무변광대하다001"
"광연하다003","홍연하다001"
"광포하다001","광폭하다001"
"괜스럽다001","공연스럽다001"
"괴하다001","괴이하다001"
"괴괴하다002","괴하다001"
"괴괴하다002","면요하다002"
"괴이하다001","면요하다002"
"교하다004","교앙하다001"
"교만하다001","교앙하다001"
"교박하다001","척박하다001"
"교사하다007","교치하다003"
"교사하다008","교자하다001"
"교앙스럽다001","교만스럽다001"
"교타하다001","긍타하다001"
"교포하다001","교학하다001"
"교활하다001","교쾌하다001"
"교힐하다001","교쾌하다001"
"구리다002","쿠리다002"
"구리텁텁하다001","구텁텁하다001"
"구슬프다001","추연하다001"
"구족하다001","구존하다001"
"구질구질하다002","구질다001"
"군궁하다001","군곤하다001"
"군궁하다001","궁곤하다001"
"궁곤하다001","군곤하다001"
"궁군하다001","곤궁하다001"
"권파하다001","권피하다001"
"권파하다001","권비하다001"
"권피하다001","권비하다001"
"궤괴하다001","괴이하다001"
"궤괴하다001","면요하다002"
"궤괴하다001","괴하다001"
"궤궤하다002","궤란하다003"
"궤망하다001","궤탄하다001"
"궤망하다001","허망하다001"
"궤탄하다002","궤망하다002"
"귀살스럽다001","귀성스럽다002"
"균안하다001","균온하다001"
"균안하다001","균태하다001"
"균온하다001","균태하다001"
"균제하다001","균정하다002"
"그럴싸하다001","그럴듯하다001"
"금높다001","값비싸다001"
"급격하다001","급극하다001"
"긍련하다001","긍민하다002"
"긍엄하다001","긍장하다001"
"기구하다002","기험하다001"
"기구하다003","기험하다002"
"기미하다001","화려하다001"
"기요하다002","간요하다002"
"기이하다002","기하다002"
"긴가민가하다001","기연미연하다002"
"긴절하다001","절긴하다001"
"긴절하다001","긴착하다001"
"긴착하다001","절긴하다001"
"길굴하다001","힐굴오아하다001"
"깊다003","연심하다002"
"까무스름하다001","까뭇하다001"
"까무스름하다001","까무스레하다001"
"까뭇하다001","까무스레하다001"
"꺼림직하다001","꺼림칙하다001"
"꺼무스레하다001","꺼무스름하다001"
"꺼뭇하다001","꺼무스름하다001"
"께름칙하다001","께름직하다001"
"꿋꿋하다001","교연하다001"
"꿋꿋하다002","교연하다002"
"끊임없다001","간단없다001"
"나태하다001","나타하다001"
"난하다003","곤란하다001"
"난험하다001","험난하다001"
"남하다001","외월하다001"
"낭당하다001","난당하다001"
"낭려하다002","낭자하다002"
"낭혜하다001","슬기롭다001"
"넓적스름하다001","넓적스레하다001"
"넝쿨지다002","덩굴지다002"
"노기등천하다001","노기충천하다001"
"노르께하다001","노리끼리하다001"
"노르스레하다001","노름하다002"
"노르스름하다001","노릇하다001"
"노름노름하다001","노릇노릇하다001"
"노름노름하다002","노릇노릇하다002"
"노릇하다001","노름하다002"
"노무하다001","노망하다003"
"녹작지근하다001","녹지근하다001"
"놀랍다001","선겁다001"
"뇌견하다001","뇌고하다001"
"뇌뢰하다001","뇌락하다004"
"누르스레하다001","누르스름하다001"
"누르스레하다001","누릇하다001"
"누르스름하다001","누릇하다001"
"누르스름하다001","누름하다001"
"누름하다001","누릇하다001"
"누름누름하다001","누릇누릇하다001"
"누리끼리하다001","누르께하다001"
"누케하다001","누리척지근하다001"
"눈꼴틀리다001","눈꼴시다001"
"뉘쁘다001","뉘우쁘다001"
"뉘척지근하다001","뉘지근하다001"
"늙수레하다001","늙수그레하다001"
"늠연하다001","늠호하다001"
"다기있다001","다기차다001"
"다기지다001","다기차다001"
"다남자하다001","다남하다001"
"다능다재하다001","다재다능하다001"
"다취하다001","다취미하다001"
"단수하다001","박명하다002"
"달콤쌉싸름하다001","달콤쌉싸래하다001"
"담하다003","담박하다003"
"담박하다001","청정하다008"
"담박하다001","청담하다003"
"담박하다003","담백하다003"
"담박하다003","담담하다005"
"담백하다001","청정하다008"
"담백하다001","청담하다003"
"담백하다001","담하다002"
"담백하다001","염담하다001"
"담백하다002","담담하다004"
"담백하다002","담박하다002"
"담백하다004","담박하다004"
"답답하다001","울연하다003"
"답답하다001","도울하다001"
"당연하다002","당약하다001"
"대급하다001","신급하다001"
"대동소이하다001","소이대동하다001"
"대역부도하다001","대역무도하다001"
"더부룩하다002","더부룩더부룩하다002"
"덕후하다001","후덕하다001"
"도랑하다001","도랑방자하다001"
"독일무이하다001","유일무이하다001"
"돈담무심하다001","돈단무심하다001"
"돌올하다001","올돌하다001"
"돌올하다002","올돌하다002"
"들쑥날쑥하다001","들쭉날쭉하다001"
"땅딸하다001","땅딸막하다001"
"떨떨하다003","얼떨떨하다002"
"막되다002","잡란하다002"
"만곡하다001","만굴하다001"
"만만부당하다001","만부당하다001"
"만만부당하다001","천부당만부당하다001"
"만만부당하다001","만부당천부당하다001"
"만부당하다001","만부당천부당하다001"
"만부득이하다001","막부득이하다001"
"만중하다001","만왕하다001"
"말그스름하다001","말그스레하다001"
"맑스그레하다001","말그스름하다001"
"맑스그레하다001","말그스레하다001"
"맛깔나다001","맛깔스럽다001"
"망무애반하다001","망무제애하다001"
"멀그스레하다001","멀그스름하다001"
"멋하다002","뭐하다002"
"멋하다002","뭣하다002"
"메숲지다001","숲지다001"
"면괴스럽다001","민망스럽다001"
"면괴스럽다001","면구스럽다001"
"면괴하다001","면구하다001"
"면구스럽다001","민망스럽다001"
"면여토색하다001","면색여토하다001"
"명결하다002","청결하다001"
"몰미하다001","무취미하다001"
"몰실하다002","무실하다002"
"몰실하다003","무실하다003"
"몰취미하다001","몰미하다001"
"몽롱하다001","농몽하다001"
"몽롱하다002","농몽하다002"
"몽매하다001","용우하다002"
"몽용하다001","몽융하다001"
"몽용하다002","몽융하다002"
"묘만하다001","무변제하다001"
"무거하다001","무계하다001"
"무거하다001","무근하다002"
"무계하다001","무근하다002"
"무관하다004","무간하다002"
"무관계하다001","무관하다003"
"무극하다001","역역하다005"
"무극하다001","무한제하다001"
"무극하다001","한없다001"
"무근거하다001","무근하다002"
"무기탄하다001","무소기탄하다001"
"무기탄하다001","무소고기하다001"
"무덤덤하다001","무덤하다001"
"무두무미하다001","몰두몰미하다001"
"무뚝뚝하다001","뚝뚝하다002"
"무미건조하다001","건조무미하다001"
"무부여지하다001","무여지하다001"
"무불통달하다001","무불통지하다001"
"무사하다004","안녕하다001"
"무상하다001","무상하다003"
"무세하다002","무세력하다001"
"무소고기하다001","무소기탄하다001"
"무신무의하다001","무의무신하다001"
"무실하다001","몰실하다001"
"무애하다002","무제하다001"
"무염치하다001","몰염치하다001"
"무요하다001","무용하다002"
"무의하다003","무의지하다001"
"무의하다005","무의미하다002"
"무자하다002","무자식하다001"
"무직하다004","무직업하다001"
"무진무궁하다001","무궁무진하다001"
"무편무당하다001","불편부당하다001"
"무형무적하다001","무형적하다001"
"무후하다001","무사하다005"
"문무쌍전하다001","문무겸전하다001"
"문아하다001","소아하다001"
"문아하다001","유아하다002"
"물그스레하다001","물그레하다001"
"물한년하다001","무한년하다001"
"묽스그레하다001","멀그스름하다001"
"뭣하다002","뭐하다002"
"미대난도하다001","미대부도하다001"
"미소하다002","소미하다001"
"미숙하다002","미련하다002"
"미실미가하다001","무실무가하다001"
"미약하다001","쇄미하다002"
"미음하다002","미담하다001"
"미음하다002","박담하다001"
"미천하다001","미묘하다004"
"미천하다001","천미하다001"
"민답하다001","민울하다001"
"민망하다002","면구하다001"
"밀치하다001","치밀하다001"
"밀치하다001","세치하다001"
"밀치하다002","치밀하다002"
"박덕하다001","양덕하다001"
"박부득이하다001","박어부득하다001"
"박순하다001","순박하다001"
"박액하다003","박절하다001"
"박절하다002","박액하다004"
"박정하다001","박행하다002"
"박학하다001","홍학하다001"
"발군하다001","발췌하다002"
"발그름하다001","발긋하다001"
"발그스레하다001","발긋하다001"
"발그스름하다001","발그름하다001"
"발그스름하다001","발긋하다001"
"발류하다001","발췌하다002"
"발류하다001","발군하다001"
"발발하다001","발랄하다001"
"발울하다001","울발하다001"
"방달하다001","방광하다004"
"방분하다003","향기롭다001"
"방자하다002","자방하다001"
"배리착지근하다001","배착지근하다001"
"배치근하다001","배리착지근하다001"
"밴덕맞다001","밴덕스럽다001"
"뱐덕맞다001","뱐덕스럽다001"
"번쇄하다002","번거롭다001"
"벌그름하다001","벌그스레하다001"
"벌그스레하다001","벌긋하다001"
"벌그스름하다001","벌긋하다001"
"벌그스름하다001","벌그름하다001"
"변화막측하다001","변화불측하다001"
"병약하다001","병쇠하다001"
"보유스레하다001","보유스름하다001"
"복복하다001","복욱하다001"
"복잡기괴하다001","복잡괴기하다001"
"복잡다기하다001","복잡다단하다001"
"볼먹다001","볼메다001"
"볼그름하다001","볼그스름하다001"
"볼그름하다001","볼긋하다001"
"볼그스레하다001","볼긋하다001"
"볼긋하다001","볼그스름하다001"
"부귀하다001","귀부하다001"
"부요하다002","부유하다003"
"부유스름하다001","부유스레하다001"
"부적하다001","부적당하다001"
"부지런하다001","근하다001"
"분답하다001","잡답하다001"
"분연하다003","분여하다002"
"불가부득하다001","부득이하다001"
"불경하다001","불각하다001"
"불그름하다001","불긋하다001"
"불그스레하다001","불그스름하다001"
"불긋하다001","불그스름하다001"
"불려하다001","괴려하다001"
"불만스럽다001","불만족스럽다001"
"불만하다001","불만족하다001"
"불법하다001","비법하다001"
"불성하다002","불성실하다001"
"불소하다001","불선하다004"
"불순하다003","불공하다003"
"불열하다001","불예하다002"
"불요하다001","불필요하다001"
"불출세하다001","불세출하다001"
"불편리하다001","불편하다001"
"불합하다001","불협하다001"
"붐하다001","희붐하다001"
