"장기짝003", 72114
"장기짝011", 72114
"장미과001", 72137
"장사002", 72113
"장소001", 74022
"장소002", 72310
"장소006", 72120
"장소007", 72764
"장식002", 72113
"장식003", 72115
"장식005", 72120
"장식007", 72128
"장치001", 72113
"장치002", 72135
"장치008", 72113
"재001", 72113
"재005", 72114
"재간002", 72113
"재능001", 72189
"재료001", 72113
"재료006", 72115
"재목001", 72113
"재물001", 72113
"재물003", 72113
"재생001", 72113
"재주001", 72113
"재주002", 72113
"재주004", 72114
"재질007", 72114
"재판001", 72113
"재판009", 72152
"재해001", 72113
"적015", 72137
"전개001", 72117
"전극001", 72199
"전기001", 72113
"전기기계010", 72114
"전기량001", 72117
"전기현상002", 72131
"전달001", 72113
"전달002", 72113
"전달004", 72303
"전달005", 72303
"전략005", 72114
"전문분야002", 72114
"전송001", 72303
"전술001", 72113
"전자궤도001", 72116
"절차001", 72113
"점001", 72113
"점002", 72113
"점016", 72113
"점020", 74065
"점021", 72113
"점수006", 72113
"접착제001", 72113
"정010", 72113
"정032", 72297
"정기간행물001", 72124
"정도001", 72113
"정도002", 72113
"정도003", 72113
"정도014", 73499
"정리001", 72113
"정리003", 72116
"정리011", 72159
"정분001", 72116
"정사015", 72113
"정성001", 72131
"정자001", 72113
"정전001", 72113
"정지002", 72124
"정지007", 72113
"정지013", 72119
"정치003", 72193
"정화001", 72113
"정황001", 72115
"정황002", 72113
"제거001", 72215
"제도001", 72113
"제명002", 72113
"제명004", 72113
"제목002", 72113
"제목014", 72122
"제사001", 72159
"제사002", 72113
"제삿날001", 72113
"제약001", 72113
"제약003", 72113
"제작001", 72113
"제작002", 72229
"제작물001", 72113
"제작물002", 72142
"제재002", 72368
"제재004", 72114
"제한001", 72532
"제한004", 72125
"제한023", 72117
"조각001", 72544
"조각002", 72113
"조각004", 72117
"조각007", 72124
"조각015", 72285
"조건001", 72159
"조건002", 72137
"조리001", 72113
"조리005", 72260
"조리008", 72261
"조미료001", 72113
"조미료010", 72114
"조사002", 72121
"조사036", 72442
"조직001", 72113
"조직002", 72585
"조직005", 73090
"조직009", 72118
"조직체001", 72164
"조합006", 72116
"조항006", 72114
"존재001", 72113
"존재004", 72113
"종교001", 72113
"종사자001", 72189
"종사자015", 72114
"종이001", 72113
"종이003", 72113
"종이쪽001", 72113
"종합001", 72113
"좌석001", 72422
"주관002", 72119
"주머니001", 72113
"주머니002", 72119
"주사003", 72116
"주인001", 72156
"죽001", 72123
"죽018", 72113
"죽음001", 72113
"죽음003", 72113
"죽음004", 72118
"준칙001", 72113
"줄001", 72113
"중단001", 72113
"중생001", 72113
"중심001", 72113
"중심지001", 72125
"중심지003", 72114
"중요성001", 72147
"중지001", 72122
"즉시002", 72114
"즐거움001", 72156
"증가001", 72184
"증가002", 72119
"증감002", 72187
"증상001", 72113
"증서002", 72125
"지도001", 72295
"지도011", 72343
"지방005", 72436
"지방006", 73247
"지방관청002", 72114
"지배001", 72113
"지시001", 72113
"지시003", 72128
"지식001", 72113
"지식002", 72148
"지식003", 72225
"지역001", 72113
"지역003", 72178
"지역004", 73529
"지위004", 72986
"지위005", 73514
"지인001", 72114
"지점001", 72113
"지점005", 72165
"지정002", 72114
"지층001", 72183
"지팡이002", 72116
"지팡이003", 72115
"지혜001", 72146
"지혜002", 72152
"지혜003", 72136
"지혜011", 72114
"직분001", 72113
"직분002", 72116
"직업인001", 73156
"직업인019", 72158
"직위001", 72333
"직책001", 72113
"직품002", 72128
"진동006", 72559
"진리001", 72113
"진리003", 72149
"진술006", 72114
"진행003", 72113
"진행006", 72117
"질문001", 72113
"질병002", 72353
"질병018", 72114
"질서001", 72113
"질소화합물006", 72114
"짐003", 72114
"집001", 72995
"집002", 72441
"집004", 72113
"집단001", 73412
